Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Loose Cannons,http://www.boxofficemojo.com/movies/?id=loosecannons.htm,02/09/1990,R,94,2239830,1214,5585154,null,null
Loosies,http://www.boxofficemojo.com/movies/?id=loosies.htm,01/11/2012,PG-13,88,808,3,3519,null,null
Lootera,http://www.boxofficemojo.com/movies/?id=lootera.htm,07/03/2013,Unrated,136,314958,100,581813,n/a,581813
Lord of Illusions,http://www.boxofficemojo.com/movies/?id=lordofillusions.htm,08/25/1995,R,121,4800258,1533,13294422,null,null
The Lord of the Flies,http://www.boxofficemojo.com/movies/?id=lordoftheflies.htm,03/16/1990,R,90,4410457,919,13985225,null,null
The Lord of the Rings (1978),http://www.boxofficemojo.com/movies/?id=lordoftherings78.htm,11/15/1978,PG,132,626649,31,30471420,null,null
The Lord of the Rings:The Fellowship of the Ring,http://www.boxofficemojo.com/movies/?id=fellowshipofthering.htm,12/19/2001,PG-13,178,47211490,3381,315544750,555985574,871530324
The Lord of the Rings:The Fellowship of the Ring (2011 re-release),http://www.boxofficemojo.com/movies/?id=fotr2011.htm,06/14/2011,PG-13,N/A,null,522,315544750,null,null
The Lord of the Rings:The Return of the King,http://www.boxofficemojo.com/movies/?id=returnoftheking.htm,12/17/2003,PG-13,200,72629713,3703,377845905,742083616,1119929521
The Lord of the Rings:The Return of the King (2011 re-release),http://www.boxofficemojo.com/movies/?id=rotk2011.htm,06/28/2011,PG-13,N/A,null,521,377845905,null,null
The Lord of the Rings:The Two Towers,http://www.boxofficemojo.com/movies/?id=twotowers.htm,12/18/2002,PG-13,179,62007528,3622,342551365,583495746,926047111
The Lord of the Rings:The Two Towers (2011 re-release),http://www.boxofficemojo.com/movies/?id=twotowers2011.htm,06/21/2011,PG-13,N/A,null,522,342551365,null,null
Lord of War,http://www.boxofficemojo.com/movies/?id=lordofwar.htm,09/16/2005,R,122,9390144,2814,24149632,48467436,72617068
The Lords of Discipline,http://www.boxofficemojo.com/movies/?id=lordsofdiscipline.htm,02/18/1983,R,102,3011932,800,11787127,null,null
Lords of Dogtown,http://www.boxofficemojo.com/movies/?id=lordsofdogtown.htm,06/03/2005,PG-13,107,5623373,1865,11273517,2138440,13411957
The Lords of Flatbush,http://www.boxofficemojo.com/movies/?id=lordsofflatbush.htm,05/01/1974,PG,N/A,null,null,null,null,null
The Lords of Salem,http://www.boxofficemojo.com/movies/?id=lordsofsalem.htm,04/19/2013,R,100,642942,354,1165882,null,null
Lore,http://www.boxofficemojo.com/movies/?id=lore.htm,02/08/2013,Unrated,109,31498,54,970325,n/a,970325
Loren Cass,http://www.boxofficemojo.com/movies/?id=lorencass.htm,07/24/2009,Unrated,83,2135,2,8125,null,null
Lorenzo's Oil,http://www.boxofficemojo.com/movies/?id=lorenzosoil.htm,01/01/1993,PG-13,136,79353,456,7286388,null,null
Lorna's Silence,http://www.boxofficemojo.com/movies/?id=lornassilence.htm,07/31/2009,R,105,34411,23,338795,4784881,5123676
Los Angeles Plays Itself,http://www.boxofficemojo.com/movies/?id=losangelesplaysitself.htm,07/28/2004,Unrated,169,5005,1,6945,null,null
Los Lonely Boys:Cottonfields and Crossroads,http://www.boxofficemojo.com/movies/?id=loslonelyboys.htm,06/09/2006,PG,89,null,null,null,null,null
Los Muertos,http://www.boxofficemojo.com/movies/?id=losmuertos.htm,04/06/2007,Unrated,78,1758,1,3027,28489,31516
Loser,http://www.boxofficemojo.com/movies/?id=loser.htm,07/21/2000,PG-13,95,6008611,2016,15618626,2786080,18404706
The Losers,http://www.boxofficemojo.com/movies/?id=losers.htm,04/23/2010,PG-13,98,9406348,2936,23591432,5788291,29379723
Losin' It,http://www.boxofficemojo.com/movies/?id=losinit.htm,04/08/1983,R,100,437257,180,1246141,null,null
Losing Chase,http://www.boxofficemojo.com/movies/?id=losingchase.htm,12/06/1996,R,98,31176,10,64161,null,null
Losing Control,http://www.boxofficemojo.com/movies/?id=losingcontrol.htm,03/23/2012,Unrated,91,2196,3,22081,null,null
Losing Isaiah,http://www.boxofficemojo.com/movies/?id=losingisaiah.htm,03/17/1995,R,106,2520972,912,7603766,null,null
The Loss of Sexual Innocence,http://www.boxofficemojo.com/movies/?id=lossofsexualinnocence.htm,05/28/1999,R,106,50354,26,164022,null,null
Lost and Delirious,http://www.boxofficemojo.com/movies/?id=lostandelirious.htm,07/06/2001,R,104,41215,20,307233,n/a,307233
Lost and Found (1979),http://www.boxofficemojo.com/movies/?id=lostandfound1999.htm,06/22/1979,PG,106,1022374,null,3223197,null,null
Lost and Found (1999),http://www.boxofficemojo.com/movies/?id=lostandfound99.htm,04/23/1999,PG-13,95,3024709,2469,6552255,null,null
Lost and Found in Armenia,http://www.boxofficemojo.com/movies/?id=lostandfoundinarmenia.htm,06/07/2013,Unrated,100,49829,9,122305,null,null
Lost Angels,http://www.boxofficemojo.com/movies/?id=lostangels.htm,1988,R,117,null,null,1247946,null,null
Lost Angels:Skid Row is My Home,http://www.boxofficemojo.com/movies/?id=lostangels2012.htm,12/07/2012,Unrated,N/A,7039,1,12025,null,null
Lost Bohemia,http://www.boxofficemojo.com/movies/?id=lostbohemia.htm,05/20/2011,Unrated,77,null,2,23584,null,null
The Lost Boys,http://www.boxofficemojo.com/movies/?id=lostboys.htm,07/31/1987,R,97,5236318,1249,32222567,null,null
Lost Boys of Sudan,http://www.boxofficemojo.com/movies/?id=lostboysofsudan.htm,08/22/2003,Unrated,87,null,8,188467,null,null
The Lost City,http://www.boxofficemojo.com/movies/?id=lostcity.htm,04/28/2006,R,143,191560,56,2484186,1902050,4386236
Lost Embrace,http://www.boxofficemojo.com/movies/?id=lostembrace.htm,01/28/2005,Unrated,100,18564,6,190860,1990581,2181441
Lost Highway,http://www.boxofficemojo.com/movies/?id=losthighway.htm,02/21/1997,R,135,212710,337,3675201,null,null
Lost in America,http://www.boxofficemojo.com/movies/?id=lostinamerica.htm,03/15/1985,R,91,154877,315,10179000,null,null
Lost in Beijing,http://www.boxofficemojo.com/movies/?id=lostinbeijing.htm,01/25/2008,Unrated,112,4337,2,11163,1339804,1350967
Lost in La Mancha,http://www.boxofficemojo.com/movies/?id=lostinlamancha.htm,01/31/2003,R,93,63303,24,732393,n/a,732393
Lost in Space,http://www.boxofficemojo.com/movies/?id=lostinspace.htm,04/03/1998,PG-13,130,20154919,3306,69117629,67041794,136159423
Lost in Thailand,http://www.boxofficemojo.com/movies/?id=lostinthailand.htm,02/08/2013,Unrated,105,32206,35,57387,197700000,197757387
Lost in Translation,http://www.boxofficemojo.com/movies/?id=lostintranslation.htm,09/12/2003,R,102,4163333,882,44585453,75138403,119723856
Lost in Yonkers,http://www.boxofficemojo.com/movies/?id=lostinyonkers.htm,05/14/1993,PG,114,3002150,1190,9285189,null,null
The Lost Medallion,http://www.boxofficemojo.com/movies/?id=lostmedallion.htm,03/01/2013,PG,97,143532,68,549632,null,null
Lost River,http://www.boxofficemojo.com/movies/?id=lostriver.htm,04/10/2015,R,N/A,20828,3,20828,null,null
The Lost Skeleton of Cadavra,http://www.boxofficemojo.com/movies/?id=lostskeletonofcadavra.htm,02/06/2004,PG,90,10425,13,143121,null,null
Lost Souls,http://www.boxofficemojo.com/movies/?id=lostsouls.htm,10/13/2000,R,97,7954766,1970,16815253,14540657,31355910
The Lost Weekend,http://www.boxofficemojo.com/movies/?id=lostweekend.htm,11/16/1945,Unrated,101,null,null,null,null,null
Lost Woods,http://www.boxofficemojo.com/movies/?id=lostwoods.htm,03/02/2012,Unrated,88,58240,13,180117,null,null
The Lost World:Jurassic Park,http://www.boxofficemojo.com/movies/?id=jurassicpark2.htm,05/23/1997,PG-13,129,72132785,3565,229086679,389552320,618638999
A Lot Like Love,http://www.boxofficemojo.com/movies/?id=lotlikelove.htm,04/22/2005,PG-13,97,7576593,2502,21845719,21041000,42886719
The Lottery,http://www.boxofficemojo.com/movies/?id=lottery.htm,06/11/2010,Unrated,109,16435,3,54543,null,null
Lottery Ticket,http://www.boxofficemojo.com/movies/?id=lotteryticket.htm,08/20/2010,PG-13,99,10652297,1974,24719879,null,null
Lotus Eaters,http://www.boxofficemojo.com/movies/?id=lotuseaters.htm,04/05/2013,Unrated,78,1715,1,2325,null,null
Lou Reed's Berlin,http://www.boxofficemojo.com/movies/?id=loureedsberlin.htm,07/18/2008,Unrated,85,8280,2,33231,81629,114860
Louder Than a Bomb,http://www.boxofficemojo.com/movies/?id=louderthanabomb.htm,05/18/2011,Unrated,99,2300,4,40362,null,null
Louder Than Words,http://www.boxofficemojo.com/movies/?id=louderthanwords.htm,08/01/2014,PG-13,93,null,null,null,null,null
loudQUIETloud:A Film About The Pixies,http://www.boxofficemojo.com/movies/?id=pixies.htm,09/29/2006,Unrated,82,3792,3,7506,null,null
Louise Bourgeois:The Spider The Mistress and the Tangerine,http://www.boxofficemojo.com/movies/?id=louisebourgeois.htm,06/25/2008,Unrated,99,9220,4,95865,578,96443
Love & Basketball,http://www.boxofficemojo.com/movies/?id=loveandbasketball.htm,04/21/2000,PG-13,127,8139180,1245,27459615,268503,27728118
Love & Mercy,http://www.boxofficemojo.com/movies/?id=loveandmercy.htm,06/05/2015,PG-13,N/A,null,null,null,null,null
Love & Sex,http://www.boxofficemojo.com/movies/?id=loveandsex.htm,08/25/2000,R,82,58116,76,543896,n/a,543896
Love (2012),http://www.boxofficemojo.com/movies/?id=love2012.htm,02/17/2012,Unrated,N/A,83178,15,309200,null,null
Love Aaj Kal,http://www.boxofficemojo.com/movies/?id=loveaajkal.htm,07/31/2009,Unrated,130,1241762,102,2430083,18364902,20794985
Love Actually,http://www.boxofficemojo.com/movies/?id=loveactually.htm,11/07/2003,R,128,8698030,1714,59696144,187245873,246942017
Love Affair,http://www.boxofficemojo.com/movies/?id=loveaffair.htm,10/21/1994,PG-13,108,5438758,1585,18272894,null,null
Love and a .45,http://www.boxofficemojo.com/movies/?id=loveanda45.htm,11/23/1994,R,98,9086,4,35200,null,null
Love and a Bullet,http://www.boxofficemojo.com/movies/?id=loveandabullet.htm,08/30/2002,R,100,9994,14,18926,null,null
Love and Air Sex,http://www.boxofficemojo.com/movies/?id=loveandairsex.htm,02/07/2014,Unrated,95,null,1,6047,null,null
Love and Death,http://www.boxofficemojo.com/movies/?id=loveanddeath.htm,06/10/1975,PG,85,null,null,20123742,null,null
Love and Death on Long Island,http://www.boxofficemojo.com/movies/?id=loveanddeathonlongisland.htm,03/06/1998,PG-13,93,78151,6,2581012,null,null
Love and Honor,http://www.boxofficemojo.com/movies/?id=loveandhonor.htm,05/02/2008,PG-13,121,5234,3,60910,33694664,33755574
Love and Honor (2013),http://www.boxofficemojo.com/movies/?id=loveandhonor13.htm,03/22/2013,PG-13,96,2815,9,19684,n/a,19684
Love and Human Remains,http://www.boxofficemojo.com/movies/?id=loveandhumanremains.htm,06/02/1995,R,100,28280,17,542985,null,null
Love and Lost (Shi Gu),http://www.boxofficemojo.com/movies/?id=loveandlost.htm,03/20/2015,Not Yet Rated,N/A,86048,24,183903,n/a,183903
Love and Money,http://www.boxofficemojo.com/movies/?id=loveandmoney.htm,02/12/1982,R,90,null,null,14009,null,null
Love and Other Catastrophes,http://www.boxofficemojo.com/movies/?id=loveandothercatastrophes.htm,03/28/1997,R,78,22807,32,294212,null,null
Love and Other Drugs,http://www.boxofficemojo.com/movies/?id=loveandotherdrugs.htm,11/24/2010,R,113,9739161,2458,32367005,70453003,102820008
Love at First Bite,http://www.boxofficemojo.com/movies/?id=loveatfirstbite.htm,April 1979,PG,94,null,null,43885000,null,null
Love At First Sight,http://www.boxofficemojo.com/movies/?id=loveatfirstsight.htm,05/22/2015,Not Yet Rated,98,null,null,null,n/a,null
Love at Large,http://www.boxofficemojo.com/movies/?id=loveatlarge.htm,03/09/1990,R,97,null,null,1436308,null,null
Love at Stake,http://www.boxofficemojo.com/movies/?id=loveatstake.htm,04/15/1988,R,86,null,null,61789,null,null
The Love Bug,http://www.boxofficemojo.com/movies/?id=lovebug.htm,03/13/1969,G,107,null,null,51264000,null,null
Love Comes Lately,http://www.boxofficemojo.com/movies/?id=lovecomeslately.htm,06/13/2008,Unrated,86,14610,6,78079,49879,127958
Love Crime,http://www.boxofficemojo.com/movies/?id=lovecrime.htm,09/02/2011,Unrated,106,35375,29,539792,3068869,3608661
Love Crimes,http://www.boxofficemojo.com/movies/?id=lovecrimes.htm,01/24/1992,R,87,1157370,669,2287928,null,null
Love Don't Cost a Thing,http://www.boxofficemojo.com/movies/?id=lovedontcostathing.htm,12/12/2003,PG-13,100,6315311,1844,21924226,n/a,21924226
Love Etc.,http://www.boxofficemojo.com/movies/?id=loveetc.htm,07/01/2011,Unrated,94,8781,2,43593,null,null
Love Field,http://www.boxofficemojo.com/movies/?id=lovefield.htm,02/12/1993,PG-13,105,301000,210,1014726,null,null
Love for Sale:Suely in the Sky,http://www.boxofficemojo.com/movies/?id=loveforsale.htm,08/15/2007,Unrated,90,3058,1,13703,n/a,13703
Love Forbidden,http://www.boxofficemojo.com/movies/?id=loveforbidden.htm,11/07/2003,Unrated,96,4075,1,11421,null,null
Love Forecast,http://www.boxofficemojo.com/movies/?id=loveforecast.htm,01/23/2015,Unrated,N/A,11600,1,32211,n/a,32211
The Love Guru,http://www.boxofficemojo.com/movies/?id=loveguru.htm,06/20/2008,PG-13,88,13907130,3012,32235793,8627551,40863344
Love Happens,http://www.boxofficemojo.com/movies/?id=traveling.htm,09/18/2009,PG-13,109,8057010,1922,22965110,13122918,36088028
Love in Space,http://www.boxofficemojo.com/movies/?id=loveinspace.htm,09/09/2011,PG,103,13795,16,34787,n/a,34787
Love in the Buff,http://www.boxofficemojo.com/movies/?id=loveinthebuff.htm,03/30/2012,Unrated,112,91233,14,256451,n/a,256451
Love in the Time of Cholera,http://www.boxofficemojo.com/movies/?id=loveinthetimeofcholera.htm,11/16/2007,R,138,1924860,852,4607608,26729976,31337584
Love in the Time of Money,http://www.boxofficemojo.com/movies/?id=loveinthetimeofmoney.htm,11/01/2002,R,90,6040,4,10410,null,null
Love Is All There Is,http://www.boxofficemojo.com/movies/?id=loveisallthereis.htm,10/11/1996,R,105,32925,26,61875,null,null
Love is All You Need,http://www.boxofficemojo.com/movies/?id=loveisallyouneed.htm,05/03/2013,R,116,36746,101,1631709,8385225,10016934
Love is in the Air,http://www.boxofficemojo.com/movies/?id=loveisintheair.htm,01/31/2014,Unrated,96,4937,6,8425,n/a,8425
Love is Strange,http://www.boxofficemojo.com/movies/?id=loveisstrange.htm,08/22/2014,R,98,117276,138,2262223,n/a,2262223
Love Is the Devil,http://www.boxofficemojo.com/movies/?id=loveisthedevil.htm,10/07/1998,Unrated,90,63202,12,354004,null,null
Love Is the Drug,http://www.boxofficemojo.com/movies/?id=loveisthedrug.htm,10/06/2006,R,96,null,null,null,null,null
Love Jones,http://www.boxofficemojo.com/movies/?id=lovejones.htm,03/14/1997,R,109,3908725,821,12479335,303414,12782749
The Love Letter,http://www.boxofficemojo.com/movies/?id=loveletter.htm,05/21/1999,PG-13,99,2692819,817,8302478,null,null
Love Letters (1945),http://www.boxofficemojo.com/movies/?id=loveletters45.htm,08/17/1945,Unrated,101,null,null,null,null,null
Love Letters (1984),http://www.boxofficemojo.com/movies/?id=loveletters.htm,04/27/1984,R,98,null,null,5269990,null,null
Love Liza,http://www.boxofficemojo.com/movies/?id=loveliza.htm,12/30/2002,R,93,15522,10,213137,n/a,213137
Love Me If You Dare,http://www.boxofficemojo.com/movies/?id=lovemeifyoudare.htm,05/21/2004,R,93,21546,56,553504,8007867,8561371
Love Me Tonight,http://www.boxofficemojo.com/movies/?id=lovemetonight.htm,08/13/1932,Unrated,89,null,null,null,null,null
Love N Dancing,http://www.boxofficemojo.com/movies/?id=lovendancing.htm,05/08/2009,PG-13,95,26632,35,47812,26036,73848
Love Object,http://www.boxofficemojo.com/movies/?id=loveobject.htm,02/13/2004,R,90,4492,1,6028,null,null
Love on the Cloud (Wei Ai),http://www.boxofficemojo.com/movies/?id=loveonthecloud.htm,12/24/2014,Unrated,135,67967,17,271734,n/a,271734
Love Potion No. 9,http://www.boxofficemojo.com/movies/?id=lovepotion9.htm,11/13/1992,PG-13,92,416641,278,754935,null,null
The Love Punch,http://www.boxofficemojo.com/movies/?id=lovepunch.htm,05/23/2014,PG-13,95,null,121,266588,4522129,4788717
Love Ranch,http://www.boxofficemojo.com/movies/?id=loveranch.htm,06/30/2010,R,117,44220,11,137885,null,null
Love Serenade,http://www.boxofficemojo.com/movies/?id=loveserenade.htm,08/01/1997,R,101,null,null,604523,null,null
A Love Song for Bobby Long,http://www.boxofficemojo.com/movies/?id=lovesongforbobbylong.htm,12/29/2004,R,119,28243,24,164308,1676952,1841260
Love Songs,http://www.boxofficemojo.com/movies/?id=lovesongs.htm,03/21/2008,Unrated,91,20488,7,104567,2862367,2966934
Love Stinks,http://www.boxofficemojo.com/movies/?id=lovestinks.htm,09/10/1999,R,94,1339575,1325,2924635,null,null
Love Story,http://www.boxofficemojo.com/movies/?id=lovestory.htm,12/16/1970,GP,100,null,null,106397186,null,null
Love the Hard Way,http://www.boxofficemojo.com/movies/?id=lovethehardway.htm,06/06/2003,R,N/A,10721,6,44391,n/a,44391
Love U Mr. Kalakaar,http://www.boxofficemojo.com/movies/?id=loveumrkalakaar.htm,05/13/2011,Unrated,N/A,38268,13,48557,n/a,48557
Love! Valour! Compassion!,http://www.boxofficemojo.com/movies/?id=lovevalourcompassion.htm,05/16/1997,R,120,null,null,2977807,null,null
Love's Abiding Joy,http://www.boxofficemojo.com/movies/?id=lovesabidingjoy.htm,10/06/2006,PG,87,145895,207,252726,null,null
Love's Labour's Lost,http://www.boxofficemojo.com/movies/?id=loveslabourslost.htm,06/09/2000,PG,93,24496,14,299792,null,null
Love Honor and Obey,http://www.boxofficemojo.com/movies/?id=lovehonorandobey.htm,02/09/2001,R,N/A,1143,1,1400,null,null
Love Marilyn,http://www.boxofficemojo.com/movies/?id=lovemarilyn.htm,11/30/2012,Unrated,105,4000,1,6950,null,null
Love Rosie,http://www.boxofficemojo.com/movies/?id=loverosie.htm,02/06/2015,R,102,14893,15,20431,4419000,4439431
Love Sex and Eating the Bones,http://www.boxofficemojo.com/movies/?id=lovesexandeatingthebones.htm,03/05/2004,R,100,32648,8,116869,null,null
Love Wedding Marriage,http://www.boxofficemojo.com/movies/?id=loveweddingmarriage.htm,06/03/2011,PG-13,90,1378,2,1926,n/a,1926
Lovelace,http://www.boxofficemojo.com/movies/?id=lovelace.htm,08/09/2013,R,92,184536,118,356582,1229000,1585582
Lovely and Amazing,http://www.boxofficemojo.com/movies/?id=lovelyandamazing.htm,06/28/2002,R,89,91910,175,4222923,454929,4677852
The Lovely Bones,http://www.boxofficemojo.com/movies/?id=lovelybones.htm,12/11/2009,PG-13,135,17005133,2638,44114232,49507108,93621340
Lovely Molly,http://www.boxofficemojo.com/movies/?id=lovelymolly.htm,05/18/2012,R,99,12555,5,18464,n/a,18464
Lovely Still,http://www.boxofficemojo.com/movies/?id=lovelystill.htm,09/10/2010,PG,92,4584,17,127564,105519,233083
The Lover,http://www.boxofficemojo.com/movies/?id=lover.htm,10/30/1992,R,115,181147,103,4899194,null,null
Lover Come Back,http://www.boxofficemojo.com/movies/?id=lovercomeback.htm,12/20/1961,Unrated,107,null,null,null,null,null
Loverboy,http://www.boxofficemojo.com/movies/?id=loverboy06.htm,06/16/2006,R,86,13285,4,33223,20234,53457
Loverboy,http://www.boxofficemojo.com/movies/?id=loverboy.htm,04/28/1989,PG-13,99,1653102,1089,3960327,null,null
Lovers,http://www.boxofficemojo.com/movies/?id=lovers.htm,1992,R,103,null,null,1407309,null,null
Lovers of the Arctic Circle,http://www.boxofficemojo.com/movies/?id=loversofthearcticcircle.htm,04/09/1999,R,112,10697,23,317422,null,null
The Lovers on the Bridge,http://www.boxofficemojo.com/movies/?id=loversonthebridge.htm,07/02/1999,R,126,21482,2,29679,null,null
Lovesick,http://www.boxofficemojo.com/movies/?id=lovesick.htm,02/18/1983,PG,96,3093281,744,10171304,null,null
Lovewrecked,http://www.boxofficemojo.com/movies/?id=lovewrecked.htm,N/A,PG,N/A,null,null,n/a,3505963,3505963
Lovin' Molly,http://www.boxofficemojo.com/movies/?id=lovinmolly.htm,1974,R,N/A,null,null,null,null,null
Loving Couples,http://www.boxofficemojo.com/movies/?id=lovingcouples.htm,10/24/1980,PG,97,1010181,null,2806659,null,null
Loving Jezebel,http://www.boxofficemojo.com/movies/?id=lovingjezebel.htm,10/27/2000,R,N/A,43775,74,72190,null,null
Low Down,http://www.boxofficemojo.com/movies/?id=lowdown.htm,10/24/2014,R,114,5278,8,54051,null,null
A Low Down Dirty Shame,http://www.boxofficemojo.com/movies/?id=lowdowndirtyshame.htm,11/25/1994,R,100,7970574,1379,29392418,null,null
The Low Life,http://www.boxofficemojo.com/movies/?id=lowlife.htm,05/10/1996,R,96,3589,3,45436,null,null
Lower City (Cidade Baixa),http://www.boxofficemojo.com/movies/?id=lowercity.htm,06/16/2006,R,98,8199,8,130794,14096,144890
Lower Learning,http://www.boxofficemojo.com/movies/?id=lowerlearning.htm,10/10/2008,R,97,2550,1,2804,null,null
Lucas,http://www.boxofficemojo.com/movies/?id=lucas.htm,03/28/1986,PG-13,100,1250101,629,8200000,null,null
Lucia Lucia,http://www.boxofficemojo.com/movies/?id=lucialucia.htm,07/25/2003,R,109,70773,53,269586,n/a,269586
Lucie Aubrac,http://www.boxofficemojo.com/movies/?id=lucieaubrac.htm,09/17/1999,R,116,19644,19,394079,null,null
Luck,http://www.boxofficemojo.com/movies/?id=luck09.htm,07/24/2009,Unrated,145,112309,45,149333,259865,409198
Luck by Chance,http://www.boxofficemojo.com/movies/?id=luckbychance.htm,01/30/2009,Unrated,156,217439,57,356019,4148346,4504365
Lucky,http://www.boxofficemojo.com/movies/?id=lucky.htm,04/08/2005,Unrated,180,147800,44,453507,null,null
Lucky (2011),http://www.boxofficemojo.com/movies/?id=lucky2011.htm,07/15/2011,R,103,4986,4,8564,null,null
Lucky Break,http://www.boxofficemojo.com/movies/?id=luckybreak.htm,04/05/2002,PG-13,107,7495,13,54606,n/a,54606
Lucky Lady,http://www.boxofficemojo.com/movies/?id=luckylady.htm,12/25/1975,PG,118,null,null,24441725,null,null
Lucky Me,http://www.boxofficemojo.com/movies/?id=luckyme.htm,04/09/1954,Unrated,100,null,null,null,null,null
Lucky Number Slevin,http://www.boxofficemojo.com/movies/?id=luckynumberslevin.htm,04/07/2006,R,110,7031921,1989,22495466,33813415,56308881
Lucky Numbers,http://www.boxofficemojo.com/movies/?id=luckynumbers.htm,10/27/2000,R,105,4536625,2528,10042516,847706,10890222
The Lucky One,http://www.boxofficemojo.com/movies/?id=luckyone.htm,04/20/2012,PG-13,101,22518358,3175,60457138,38900000,99357138
The Lucky Ones,http://www.boxofficemojo.com/movies/?id=luckyones.htm,09/26/2008,R,115,183088,425,266967,20600,287567
Lucky Them,http://www.boxofficemojo.com/movies/?id=luckythem.htm,05/30/2014,R,96,3728,9,48421,null,null
Lucky You,http://www.boxofficemojo.com/movies/?id=luckyyou.htm,05/04/2007,PG-13,124,2710445,2525,5758950,2623527,8382477
Lucy,http://www.boxofficemojo.com/movies/?id=lucy.htm,07/25/2014,R,90,43899340,3202,126663600,332200000,458863600
Lula Son of Brazil,http://www.boxofficemojo.com/movies/?id=lula.htm,01/13/2012,Not Yet Rated,128,null,null,n/a,3848129,3848129
Lullaby,http://www.boxofficemojo.com/movies/?id=lullaby.htm,06/13/2014,R,117,null,null,null,null,null
Luminarias,http://www.boxofficemojo.com/movies/?id=luminarias.htm,05/05/2000,R,100,122158,51,292309,null,null
Lumumba,http://www.boxofficemojo.com/movies/?id=lumumba.htm,06/22/2001,Unrated,115,null,12,352296,null,null
Luna,http://www.boxofficemojo.com/movies/?id=luna.htm,09/28/1979,R,142,null,null,null,null,null
Lunacy,http://www.boxofficemojo.com/movies/?id=lunacy.htm,08/09/2006,Unrated,118,3245,5,48324,85658,133982
The Lunchbox,http://www.boxofficemojo.com/movies/?id=lunchbox.htm,02/28/2014,PG,104,44542,165,4235151,n/a,4235151
Lush,http://www.boxofficemojo.com/movies/?id=lush.htm,12/28/2001,R,94,2349,1,2763,null,null
Lust in the Dust,http://www.boxofficemojo.com/movies/?id=lustinthedust.htm,02/08/1985,R,84,null,null,727639,null,null
Lust Caution,http://www.boxofficemojo.com/movies/?id=lustcaution.htm,09/28/2007,NC-17,158,63918,143,4604982,62486933,67091915
Luster,http://www.boxofficemojo.com/movies/?id=luster.htm,09/12/2003,Unrated,90,7589,1,24137,null,null
Luther,http://www.boxofficemojo.com/movies/?id=luther.htm,09/26/2003,PG-13,115,908446,400,5791328,23622572,29413900
LUV,http://www.boxofficemojo.com/movies/?id=luv.htm,01/18/2013,R,95,83194,45,156996,null,null
Luv Shuv Tey Chicken Khurana,http://www.boxofficemojo.com/movies/?id=luvshuvtey.htm,11/02/2012,Unrated,N/A,95364,60,143507,n/a,143507
The Luzhin Defence,http://www.boxofficemojo.com/movies/?id=luzhindefence.htm,04/20/2001,PG-13,106,63203,49,1053070,811677,1864747
Lymelife,http://www.boxofficemojo.com/movies/?id=lymelife.htm,04/08/2009,R,93,27758,35,421307,104938,526245
Lyrical Nitrate,http://www.boxofficemojo.com/movies/?id=lyricalnitrate.htm,10/11/1991,Unrated,121,4710,1,26662,null,null
M,http://www.boxofficemojo.com/movies/?id=m.htm,03/31/1933,Unrated,114,null,null,null,null,null
M. Butterfly,http://www.boxofficemojo.com/movies/?id=mbutterfly.htm,10/01/1993,R,100,57280,120,1498795,null,null
M.A.S.H.,http://www.boxofficemojo.com/movies/?id=mash.htm,01/25/1970,R,116,null,null,81600000,null,null
Ma Fille Mon Ange,http://www.boxofficemojo.com/movies/?id=mafillemonange.htm,02/16/2007,R,N/A,795000,87,2779545,460,2780005
Ma Mere,http://www.boxofficemojo.com/movies/?id=mamere.htm,05/13/2005,NC-17,111,10334,4,71616,950532,1022148
Ma Saison Preferee,http://www.boxofficemojo.com/movies/?id=masaisonpreferee.htm,04/19/1996,Unrated,124,null,null,873857,null,null
Ma Tante Aline,http://www.boxofficemojo.com/movies/?id=matantealine.htm,07/20/2007,Unrated,107,207145,65,1025852,null,null
Ma vie en cinemascope,http://www.boxofficemojo.com/movies/?id=mavieencinemascope.htm,12/17/2004,Unrated,90,null,null,1163648,null,null
Ma Vie En Rose,http://www.boxofficemojo.com/movies/?id=mavieenrose.htm,12/26/1997,R,88,76212,63,2162043,null,null
Mac,http://www.boxofficemojo.com/movies/?id=mac.htm,02/19/1993,R,117,27587,2,39437,null,null
Mac and Me,http://www.boxofficemojo.com/movies/?id=macandme.htm,08/12/1988,PG,99,2061464,1317,6424112,null,null
Macao,http://www.boxofficemojo.com/movies/?id=macao.htm,04/30/1952,Unrated,81,null,null,null,null,null
Macbeth,http://www.boxofficemojo.com/movies/?id=macbeth.htm,06/15/2007,Unrated,109,644,1,9613,4257,13870
MacGruber,http://www.boxofficemojo.com/movies/?id=macgruber.htm,05/21/2010,R,88,4043495,2551,8525600,797295,9322895
Machete,http://www.boxofficemojo.com/movies/?id=machete.htm,09/03/2010,R,105,11416164,2678,26593646,17499670,44093316
Machete Kills,http://www.boxofficemojo.com/movies/?id=machete2.htm,10/11/2013,R,107,3837183,2538,8008161,7000000,15008161
Machine Gun Preacher,http://www.boxofficemojo.com/movies/?id=machinegunpreacher.htm,09/23/2011,R,123,45130,93,538690,2800000,3338690
The Machine Which Makes Everything Disappear,http://www.boxofficemojo.com/movies/?id=machinedisappear.htm,08/02/2013,Unrated,97,null,null,null,1760,null
