Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
The Apostle,http://www.boxofficemojo.com/movies/?id=apostle.htm,12/19/1997,PG-13,133,2403800,751,19868354,null,null
Appaloosa,http://www.boxofficemojo.com/movies/?id=appaloosa.htm,09/19/2008,R,108,5050310,1290,20211394,7454457,27665851
The Apparition,http://www.boxofficemojo.com/movies/?id=apparition.htm,08/24/2012,PG-13,82,2841488,810,4936819,4690673,9627492
The Apple,http://www.boxofficemojo.com/movies/?id=appl.e.htm,02/19/1999,PG,85,15207,4,15207,null,null
The Apple Dumpling Gang,http://www.boxofficemojo.com/movies/?id=appledumplinggang.htm,07/04/1975,G,100,null,null,36853000,null,null
The Apple Dumpling Gang Rides Again,http://www.boxofficemojo.com/movies/?id=appledumplinggangridesagain.htm,06/27/1979,G,100,null,null,20931111,null,null
Appleseed,http://www.boxofficemojo.com/movies/?id=appleseed.htm,01/14/2005,R,105,66869,31,129135,1332854,1461989
Appointment with Death,http://www.boxofficemojo.com/movies/?id=appointmentwithdeath.htm,04/15/1988,PG,108,603650,465,960040,null,null
Approaching Midnight,http://www.boxofficemojo.com/movies/?id=approachingmidnight.htm,08/30/2013,Unrated,86,1119,6,2795,null,null
Appropriate Behavior,http://www.boxofficemojo.com/movies/?id=appropriatebehavior.htm,01/16/2015,Unrated,88,19114,11,46912,n/a,46912
Approved for Adoption,http://www.boxofficemojo.com/movies/?id=approvedforadoption.htm,11/08/2013,Unrated,70,4015,1,4015,null,null
Apres Vous,http://www.boxofficemojo.com/movies/?id=apresvous.htm,06/03/2005,R,110,25504,42,830292,7274721,8105013
April 23,http://www.boxofficemojo.com/movies/?id=april23.htm,N/A,Not Yet Rated,N/A,null,null,null,null,null
April Fool's Day,http://www.boxofficemojo.com/movies/?id=aprilfoolsday.htm,03/28/1986,R,88,3373779,1202,12947763,null,null
April Showers,http://www.boxofficemojo.com/movies/?id=aprilshowers.htm,04/24/2009,R,94,8040,18,16880,null,null
April's Shower,http://www.boxofficemojo.com/movies/?id=aprilsshower.htm,01/13/2006,R,98,11566,5,16377,null,null
Apt Pupil,http://www.boxofficemojo.com/movies/?id=aptpupil.htm,10/23/1998,R,112,3583151,1448,8863193,null,null
Aqua Teen Hunger Force Colon Movie Film for Theaters,http://www.boxofficemojo.com/movies/?id=aquateenhungerforce.htm,04/13/2007,R,87,3005175,877,5520368,null,null
Aquamarine,http://www.boxofficemojo.com/movies/?id=aquamarine.htm,03/03/2006,PG,109,7482669,2538,18597342,4409507,23006849
Arabia,http://www.boxofficemojo.com/movies/?id=arabia.htm,02/12/2010,Unrated,N/A,null,null,null,null,null
Arabian Knight,http://www.boxofficemojo.com/movies/?id=arabianknight.htm,08/25/1995,G,71,319723,510,669276,null,null
Arabian Nights,http://www.boxofficemojo.com/movies/?id=arabiannights.htm,12/25/1942,Unrated,87,null,null,null,null,null
Arachnophobia,http://www.boxofficemojo.com/movies/?id=arachnophobia.htm,07/20/1990,PG-13,109,8045760,2005,53208180,null,null
Ararat,http://www.boxofficemojo.com/movies/?id=ararat.htm,11/15/2002,R,126,211130,42,1555959,1187377,2743336
Arbitrage,http://www.boxofficemojo.com/movies/?id=arbitrage.htm,09/14/2012,R,100,2002165,256,7919574,27565482,35485056
The Arbor,http://www.boxofficemojo.com/movies/?id=arbor.htm,04/27/2011,Unrated,94,2638,3,21620,104562,126182
Archie's Final Project,http://www.boxofficemojo.com/movies/?id=archiesfinalproject.htm,09/23/2011,Unrated,105,3657,1,17282,null,null
Archipelago,http://www.boxofficemojo.com/movies/?id=archipelago.htm,06/27/2014,Unrated,114,null,1,7791,491598,499389
The Architect,http://www.boxofficemojo.com/movies/?id=architect.htm,12/01/2006,R,81,2032,8,13737,null,null
Arctic Tale,http://www.boxofficemojo.com/movies/?id=arctictale.htm,07/25/2007,G,85,22607,227,833532,1024532,1858064
Are We Done Yet?,http://www.boxofficemojo.com/movies/?id=arewedoneyet.htm,04/04/2007,PG,92,14262724,2944,49662533,8725535,58388068
Are We There Yet?,http://www.boxofficemojo.com/movies/?id=arewethereyet.htm,01/21/2005,PG,94,18575214,2810,82674398,15244265,97918663
Are You Here,http://www.boxofficemojo.com/movies/?id=areyouhere.htm,08/22/2014,R,114,null,null,null,null,null
Argento's Dracula 3D,http://www.boxofficemojo.com/movies/?id=dracula3d.htm,10/04/2013,Unrated,106,3085,6,8139,null,null
Argo,http://www.boxofficemojo.com/movies/?id=argo.htm,10/12/2012,R,120,19458109,3247,136025503,96300000,232325503
Aria,http://www.boxofficemojo.com/movies/?id=aria.htm,03/18/1988,R,90,7580,34,1028679,null,null
Aristide and Endless Revolution,http://www.boxofficemojo.com/movies/?id=aristideandendlessrevolution.htm,11/24/2005,Unrated,84,2552,1,6998,null,null
The Aristocats (Re-issue) (1980),http://www.boxofficemojo.com/movies/?id=aristocats80.htm,12/19/1980,G,78,null,null,18000000,null,null
The Aristocats (Re-issue) (1987),http://www.boxofficemojo.com/movies/?id=aristocats87.htm,04/10/1987,G,78,3168071,1491,17452658,null,null
The Aristocrats,http://www.boxofficemojo.com/movies/?id=aristocrats.htm,07/29/2005,Unrated,89,243796,234,6377461,431628,6809089
Arizona Dream,http://www.boxofficemojo.com/movies/?id=arizonadream.htm,06/07/1995,R,142,6887,3,112547,null,null
Arjun:The Warrior Prince,http://www.boxofficemojo.com/movies/?id=arjun-thewarriorprince.htm,05/25/2012,Unrated,96,5527,10,10017,null,null
Arlington Road,http://www.boxofficemojo.com/movies/?id=arlingtonroad.htm,07/09/1999,R,119,7515145,1631,24756177,16311134,41067311
Armaan:The Desire,http://www.boxofficemojo.com/movies/?id=armaanthedesire.htm,05/16/2003,Unrated,N/A,225684,50,301010,n/a,301010
Armadillo,http://www.boxofficemojo.com/movies/?id=armadillo.htm,04/15/2011,Unrated,100,3958,1,14566,1996770,2011336
Armageddon,http://www.boxofficemojo.com/movies/?id=armageddon.htm,07/01/1998,PG-13,144,36089972,3184,201578182,352131606,553709788
Armed and Dangerous,http://www.boxofficemojo.com/movies/?id=armedanddangerous.htm,08/15/1986,PG-13,88,4348276,1557,15945534,null,null
Armored,http://www.boxofficemojo.com/movies/?id=armored.htm,12/04/2009,PG-13,88,6511128,1919,15988876,6953345,22942221
The Armstrong Lie,http://www.boxofficemojo.com/movies/?id=armstronglie.htm,11/08/2013,R,122,28992,77,383294,n/a,383294
Army of Crime,http://www.boxofficemojo.com/movies/?id=armyofcrime.htm,08/20/2010,Unrated,139,8102,3,37031,1162846,1199877
Army of Darkness,http://www.boxofficemojo.com/movies/?id=armyofdarkness.htm,02/19/1993,R,81,4424535,1391,11502976,null,null
Army of Shadows (1969),http://www.boxofficemojo.com/movies/?id=armyofshadows.htm,04/28/2006,Unrated,136,12620,8,741766,68766,810532
Arnold's Park,http://www.boxofficemojo.com/movies/?id=arnoldspark.htm,07/20/2007,PG-13,103,13112,17,23616,null,null
Around a Small Mountain,http://www.boxofficemojo.com/movies/?id=aroundasmallmountain.htm,07/09/2010,Unrated,84,5326,3,33216,131320,164536
Around June,http://www.boxofficemojo.com/movies/?id=aroundjune.htm,02/24/2012,Unrated,93,null,2,12578,null,null
Around the Bend,http://www.boxofficemojo.com/movies/?id=aroundthebend.htm,10/08/2004,R,85,17879,51,193637,385713,579350
Around the World in 80 Days,http://www.boxofficemojo.com/movies/?id=80days56.htm,10/17/1956,G,188,null,null,42000000,null,null
Around the World in 80 Days,http://www.boxofficemojo.com/movies/?id=aroundtheworldin80days.htm,06/16/2004,PG,120,7576132,2801,24008137,48170758,72178895
Arranged,http://www.boxofficemojo.com/movies/?id=arranged.htm,12/14/2007,Unrated,90,5560,2,23571,88160,111731
The Arrangement,http://www.boxofficemojo.com/movies/?id=arrangement.htm,11/18/1969,R,125,null,null,null,null,null
The Arrival,http://www.boxofficemojo.com/movies/?id=arrival.htm,05/31/1996,PG-13,109,4806763,1693,14063331,null,null
Arsenic and Old Lace,http://www.boxofficemojo.com/movies/?id=arsenicandoldlace.htm,09/23/1944,Unrated,118,null,null,null,null,null
Art and Craft,http://www.boxofficemojo.com/movies/?id=artandcraft.htm,09/19/2014,Unrated,89,20879,20,235037,null,null
Art Is... The Permanent Revolution,http://www.boxofficemojo.com/movies/?id=artispermanent.htm,03/02/2012,Unrated,82,2718,1,4291,null,null
The Art of Being Straight,http://www.boxofficemojo.com/movies/?id=artofbeingstraight.htm,06/05/2009,Unrated,70,3778,2,12831,null,null
The Art of Flight 3D,http://www.boxofficemojo.com/movies/?id=artofflight.htm,12/07/2012,PG-13,80,null,null,null,null,null
The Art of Getting By,http://www.boxofficemojo.com/movies/?id=homework2011.htm,06/17/2011,PG-13,84,679160,610,1430241,n/a,1430241
Art of Submission,http://www.boxofficemojo.com/movies/?id=artofsubmission.htm,09/21/2012,PG-13,119,8759,1,9004,null,null
Art of the Steal,http://www.boxofficemojo.com/movies/?id=artofthesteal14.htm,03/14/2014,R,95,40003,60,64065,null,null
The Art of the Steal,http://www.boxofficemojo.com/movies/?id=theartofthesteal.htm,02/26/2010,Unrated,101,39019,34,544890,null,null
The Art of War,http://www.boxofficemojo.com/movies/?id=artofwar.htm,08/25/2000,R,117,10410993,2630,30208599,10191826,40400425
Art School Confidential,http://www.boxofficemojo.com/movies/?id=artschoolconfidential.htm,05/05/2006,R,102,1118080,762,3297137,9492,3306629
Artemisia,http://www.boxofficemojo.com/movies/?id=artemisia.htm,05/08/1998,R,97,32941,17,356749,null,null
Arthur,http://www.boxofficemojo.com/movies/?id=arthur.htm,07/17/1981,PG,97,2719534,701,95461682,n/a,95461682
Arthur & Lancelot,http://www.boxofficemojo.com/movies/?id=arthurandlancelot.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Arthur (2011),http://www.boxofficemojo.com/movies/?id=arthur2011.htm,04/08/2011,PG-13,110,12222756,3276,33035397,12700000,45735397
Arthur 2:On the Rocks,http://www.boxofficemojo.com/movies/?id=arthur2ontherocks.htm,07/08/1988,PG,113,5150962,1426,14681192,null,null
Arthur and the Invisibles,http://www.boxofficemojo.com/movies/?id=arthurandtheinvisibles.htm,12/29/2006,PG,103,4294936,2248,15132763,92811473,107944236
Arthur Christmas,http://www.boxofficemojo.com/movies/?id=arthurchristmas.htm,11/23/2011,PG,97,12068931,3376,46462469,100957003,147419472
Arthur Newman,http://www.boxofficemojo.com/movies/?id=arthurnewman.htm,04/26/2013,R,100,112788,248,207853,n/a,207853
Article 99,http://www.boxofficemojo.com/movies/?id=article99.htm,03/13/1992,R,101,2461469,1263,6375979,null,null
Artie Lange's Beer League,http://www.boxofficemojo.com/movies/?id=beerleague.htm,09/15/2006,R,86,302908,164,472185,null,null
The Artist,http://www.boxofficemojo.com/movies/?id=artist.htm,11/25/2011,PG-13,100,2371803,1756,44671682,88761174,133432856
The Artist and the Model,http://www.boxofficemojo.com/movies/?id=artistandthemodel.htm,08/02/2013,R,105,16900,11,127958,null,null
Artists and Models,http://www.boxofficemojo.com/movies/?id=artistsandmodels.htm,11/07/1955,Unrated,109,null,null,null,null,null
The Aryan Couple,http://www.boxofficemojo.com/movies/?id=aryancouple.htm,11/18/2005,PG-13,120,18606,18,290211,26316,316527
As Above/So Below,http://www.boxofficemojo.com/movies/?id=asabovesobelow.htm,08/29/2014,R,93,8632820,2650,21321100,18914014,40235114
As Cool As I Am,http://www.boxofficemojo.com/movies/?id=ascoolasiam.htm,06/07/2013,R,92,null,1,3234,null,null
As Good as Dead,http://www.boxofficemojo.com/movies/?id=goodasdead.htm,10/08/2010,R,91,1494,1,1981,53637,55618
As Good as It Gets,http://www.boxofficemojo.com/movies/?id=asgoodasitgets.htm,12/23/1997,PG-13,139,12606928,1837,148478011,165700000,314178011
As I Lay Dying,http://www.boxofficemojo.com/movies/?id=asilaydying.htm,10/11/2013,R,109,7143,2,16697,null,null
As It Is In Heaven,http://www.boxofficemojo.com/movies/?id=asitisinheaven14.htm,07/18/2014,Unrated,86,531,2,10850,null,null
As It Is in Heaven (2008),http://www.boxofficemojo.com/movies/?id=asitisinheaven.htm,05/02/2008,Unrated,132,2402,1,10236,18318233,18328469
As Tears Go By,http://www.boxofficemojo.com/movies/?id=astearsgoby.htm,05/02/2008,Unrated,102,4279,1,9436,null,null
As You Like It,http://www.boxofficemojo.com/movies/?id=asyoulikeit.htm,N/A,PG,N/A,null,null,n/a,442515,442515
Asa Nu Maan Watan,http://www.boxofficemojo.com/movies/?id=asanumaanwatan.htm,05/14/2004,Unrated,179,53140,5,235075,null,null
Asambhav,http://www.boxofficemojo.com/movies/?id=asambhav.htm,07/23/2004,Unrated,139,19504,15,19504,null,null
Ash Wednesday,http://www.boxofficemojo.com/movies/?id=ashwednesday.htm,10/11/2002,Unrated,99,2942,2,2942,n/a,2942
Ashes of Time Redux,http://www.boxofficemojo.com/movies/?id=ashesoftimeredux.htm,10/10/2008,R,93,21372,18,174273,1738217,1912490
Ask the Dust,http://www.boxofficemojo.com/movies/?id=askthedust.htm,03/10/2006,R,117,68779,111,743847,1716210,2460057
Asoka,http://www.boxofficemojo.com/movies/?id=asoka.htm,10/26/2001,R,150,337464,66,731277,null,null
Aspen Extreme,http://www.boxofficemojo.com/movies/?id=aspenextreme.htm,01/22/1993,PG-13,118,3342613,1455,8041049,null,null
The Asphalt Jungle,http://www.boxofficemojo.com/movies/?id=asphaltjungle.htm,05/23/1950,Unrated,112,null,null,null,null,null
Assassin's Creed,http://www.boxofficemojo.com/movies/?id=assassinscreed.htm,12/21/2016,Not Yet Rated,N/A,null,null,null,null,null
Assassination,http://www.boxofficemojo.com/movies/?id=assassination.htm,01/09/1987,PG-13,88,2787449,1000,6075793,null,null
Assassination of a High School President,http://www.boxofficemojo.com/movies/?id=assassinationofahspresident.htm,N/A,R,90,null,null,n/a,69564,69564
The Assassination of Jesse James by the Coward Robert Ford,http://www.boxofficemojo.com/movies/?id=jessejames.htm,09/21/2007,R,160,147812,301,3909149,11092627,15001776
The Assassination of Richard Nixon,http://www.boxofficemojo.com/movies/?id=assassinationofrichardnixon.htm,12/29/2004,R,95,37547,59,708776,3699038,4407814
Assassination Tango,http://www.boxofficemojo.com/movies/?id=assassinationtango.htm,03/28/2003,R,114,64474,45,1013272,null,null
Assassins,http://www.boxofficemojo.com/movies/?id=assassins.htm,10/06/1995,R,133,9378637,2343,30303072,null,null
The Assault,http://www.boxofficemojo.com/movies/?id=assault.htm,09/19/1986,PG,144,null,25,512403,null,null
The Assault (2012),http://www.boxofficemojo.com/movies/?id=assault2012.htm,04/06/2012,Not Yet Rated,95,null,null,null,1777,null
Assault on Precinct 13,http://www.boxofficemojo.com/movies/?id=assaultonprecinct13.htm,01/19/2005,R,109,6502724,2297,20040895,15253575,35294470
Assaulted:Civil Rights Under Fire,http://www.boxofficemojo.com/movies/?id=assaulted.htm,06/20/2013,PG-13,89,4570,17,6905,null,null
The Assignment,http://www.boxofficemojo.com/movies/?id=assignment.htm,09/26/1997,R,119,117608,34,332597,null,null
Assisted Living,http://www.boxofficemojo.com/movies/?id=assistedliving.htm,02/02/2005,R,77,14146,7,49048,null,null
The Associate,http://www.boxofficemojo.com/movies/?id=associate.htm,10/25/1996,PG-13,114,4261304,1781,12844057,null,null
Asterix et Obelix Contre Cesar,http://www.boxofficemojo.com/movies/?id=asterixetobelixcontrecesar.htm,06/04/1999,Unrated,105,304245,73,1644060,n/a,1644060
Asterix et Obelix:Mission Cleopatra,http://www.boxofficemojo.com/movies/?id=asterixetobelixmissioncleopatra.htm,06/07/2002,Unrated,107,null,null,3115188,108012365,111127553
Astro Boy,http://www.boxofficemojo.com/movies/?id=astroboy.htm,10/23/2009,PG,94,6702923,3020,19551067,20335919,39886986
The Astronaut Farmer,http://www.boxofficemojo.com/movies/?id=astronautfarmer.htm,02/23/2007,PG,104,4454319,2155,11003643,127246,11130889
The Astronaut's Wife,http://www.boxofficemojo.com/movies/?id=astronautswife.htm,08/27/1999,R,110,4027003,2209,10672566,8926022,19598588
Asylum,http://www.boxofficemojo.com/movies/?id=asylum.htm,08/12/2005,R,90,36272,55,375403,1268960,1644363
At Any Price,http://www.boxofficemojo.com/movies/?id=atanyprice.htm,04/24/2013,R,105,16095,81,380594,n/a,380594
At Berkeley,http://www.boxofficemojo.com/movies/?id=atberkeley.htm,11/08/2013,Unrated,244,5069,6,31736,null,null
At Close Range,http://www.boxofficemojo.com/movies/?id=atcloserange.htm,04/18/1986,R,115,180286,83,2347000,null,null
At First Sight,http://www.boxofficemojo.com/movies/?id=atfirstsight.htm,01/15/1999,PG-13,124,8444321,1838,22365133,null,null
At Long Last Love,http://www.boxofficemojo.com/movies/?id=atlonglastlove.htm,03/06/1975,G,118,null,null,1500000,null,null
At Middleton,http://www.boxofficemojo.com/movies/?id=atmiddleton.htm,01/31/2014,R,99,33768,20,53837,null,null
At Play in the Fields of the Lord,http://www.boxofficemojo.com/movies/?id=atplayinthefieldsofthelord.htm,12/06/1991,R,180,118162,25,1345903,null,null
ATL,http://www.boxofficemojo.com/movies/?id=atl.htm,03/31/2006,PG-13,100,11554404,1602,21170563,null,null
Atlantic City,http://www.boxofficemojo.com/movies/?id=atlanticcity.htm,04/03/1981,R,103,null,null,12729675,null,null
Atlantis:The Lost Empire,http://www.boxofficemojo.com/movies/?id=atlantis.htm,06/08/2001,PG,95,20342105,3071,84056472,101997253,186053725
Atlas Shrugged Part III:Who Is John Galt?,http://www.boxofficemojo.com/movies/?id=atlasshrugged3.htm,09/12/2014,PG-13,N/A,461179,242,846704,null,null
Atlas Shrugged:Part I,http://www.boxofficemojo.com/movies/?id=atlasshrugged.htm,04/15/2011,PG-13,102,1686347,465,4627375,null,null
Atlas Shrugged:Part II,http://www.boxofficemojo.com/movies/?id=atlasshruggedpart2.htm,10/12/2012,PG-13,112,1751572,1012,3336053,null,null
ATM,http://www.boxofficemojo.com/movies/?id=atm.htm,04/06/2012,R,90,2034,2,3010,n/a,3010
Atonement,http://www.boxofficemojo.com/movies/?id=atonement.htm,12/07/2007,R,123,4221866,1400,50927067,78338994,129266061
The Attack,http://www.boxofficemojo.com/movies/?id=attack.htm,06/21/2013,R,102,27379,55,1720325,null,null
Attack Force Z,http://www.boxofficemojo.com/movies/?id=attackforcez.htm,June 1982,Unrated,84,null,null,null,null,null
Attack of the 50 Ft. Woman,http://www.boxofficemojo.com/movies/?id=attackofthe50ftwoman.htm,05/19/1958,Unrated,65,null,null,null,null,null
Attack of the Clones:The IMAX Experience (IMAX),http://www.boxofficemojo.com/movies/?id=starwars2imax.htm,11/01/2002,PG,120,1435259,58,310676740,null,null
Attack the Block,http://www.boxofficemojo.com/movies/?id=attacktheblock.htm,07/29/2011,R,88,139506,66,1024175,4800000,5824175
The Attacks of 26/11,http://www.boxofficemojo.com/movies/?id=attacksof2611.htm,03/01/2013,Unrated,116,159619,51,248346,null,null
Attenberg,http://www.boxofficemojo.com/movies/?id=attenberg.htm,03/09/2012,Unrated,97,3998,2,24036,45925,69961
The Attorney,http://www.boxofficemojo.com/movies/?id=attorney.htm,02/07/2014,Unrated,127,216035,27,557236,70010303,70567539
Au Hasard Balthazar (Re-issue),http://www.boxofficemojo.com/movies/?id=auhasardbalthazar.htm,10/17/2003,Unrated,95,8436,1,45406,null,null
Au Revoir Les Enfants,http://www.boxofficemojo.com/movies/?id=aurevoirlesenfants.htm,02/12/1988,PG,101,null,null,4542825,null,null
Audition,http://www.boxofficemojo.com/movies/?id=audition.htm,08/08/2001,R,115,null,null,131296,n/a,131296
August,http://www.boxofficemojo.com/movies/?id=august08.htm,07/11/2008,R,88,8092,1,12636,null,null
August (1996),http://www.boxofficemojo.com/movies/?id=august.htm,04/19/1996,PG,94,11988,5,69081,null,null
August Evening,http://www.boxofficemojo.com/movies/?id=augustevening.htm,09/05/2008,PG-13,127,3296,4,74759,null,null
August Rush,http://www.boxofficemojo.com/movies/?id=augustrush.htm,11/21/2007,PG,114,9421369,2310,31664162,34457864,66122026
August:Osage County,http://www.boxofficemojo.com/movies/?id=augustosagecounty.htm,12/27/2013,R,130,7158265,2411,37738810,36450127,74188937
Augustine,http://www.boxofficemojo.com/movies/?id=augustine.htm,05/17/2013,Unrated,101,13616,10,107352,null,null
Auntie Mame,http://www.boxofficemojo.com/movies/?id=auntiemame.htm,12/27/1958,Unrated,143,null,null,null,null,null
The Aura,http://www.boxofficemojo.com/movies/?id=aura.htm,11/15/2006,Unrated,138,4601,4,58804,1727177,1785981
Aurangzeb,http://www.boxofficemojo.com/movies/?id=aurangzeb.htm,05/17/2013,Unrated,140,null,null,null,1765,null
Aurora,http://www.boxofficemojo.com/movies/?id=aurora.htm,06/29/2011,Unrated,181,2105,1,5677,5098,10775
Aurora Borealis,http://www.boxofficemojo.com/movies/?id=auroraborealis.htm,09/15/2006,R,109,4321,8,60729,null,null
Austenland,http://www.boxofficemojo.com/movies/?id=austenland.htm,08/16/2013,PG-13,97,40662,274,2159041,n/a,2159041
Austin Powers in Goldmember,http://www.boxofficemojo.com/movies/?id=austinpowers3.htm,07/26/2002,PG-13,94,73071188,3613,213307889,83347542,296655431
Austin Powers:International Man of Mystery,http://www.boxofficemojo.com/movies/?id=austinpowers.htm,05/02/1997,PG-13,100,9548111,2187,53883989,13800000,67683989
Austin Powers:The Spy Who Shagged Me,http://www.boxofficemojo.com/movies/?id=austinpowers2.htm,06/11/1999,PG-13,95,54917604,3314,206040086,105976772,312016858
Australia,http://www.boxofficemojo.com/movies/?id=australia.htm,11/26/2008,PG-13,165,14800723,2721,49554002,161788219,211342221
Author! Author!,http://www.boxofficemojo.com/movies/?id=authorauthor.htm,06/18/1982,PG,110,2279260,508,13111101,null,null
Auto Focus,http://www.boxofficemojo.com/movies/?id=autofocus.htm,10/18/2002,R,105,123761,461,2063196,641755,2704951
Autobahn,http://www.boxofficemojo.com/movies/?id=autobahn.htm,10/30/2015,Not Yet Rated,N/A,null,null,null,null,null
The Autobiography of Nicolae Ceausescu,http://www.boxofficemojo.com/movies/?id=nicolaeceausescu.htm,09/09/2011,Unrated,180,4644,3,34023,null,null
Autumn,http://www.boxofficemojo.com/movies/?id=autumn.htm,06/09/2006,Unrated,110,3600,3,12655,null,null
Autumn in New York,http://www.boxofficemojo.com/movies/?id=autumninnewyork.htm,08/11/2000,PG-13,104,10987006,2282,37761915,52964753,90726668
Autumn Spring,http://www.boxofficemojo.com/movies/?id=autumnspring.htm,08/22/2003,PG-13,97,10046,5,96269,n/a,96269
Autumn Tale,http://www.boxofficemojo.com/movies/?id=autumntale.htm,07/09/1999,PG,70,33631,53,2205339,null,null
Avalon,http://www.boxofficemojo.com/movies/?id=avalon.htm,10/05/1990,R,128,2813165,635,15740796,null,null
Avatar,http://www.boxofficemojo.com/movies/?id=avatar.htm,12/18/2009,PG-13,160,77025481,3461,760507625,2027457462,2787965087
Avatar:Special Edition,http://www.boxofficemojo.com/movies/?id=avatarspecialedition.htm,08/27/2010,PG-13,160,4007750,812,760507625,22469358,782976983
The Avengers (1998),http://www.boxofficemojo.com/movies/?id=avengers.htm,08/14/1998,PG-13,90,10305957,2466,23384939,null,null
Avengers:Age of Ultron,http://www.boxofficemojo.com/movies/?id=avengers2.htm,05/01/2015,PG-13,N/A,null,null,null,null,null
Avengers:Infinity War Part I,http://www.boxofficemojo.com/movies/?id=marvel0518.htm,05/04/2018,Not Yet Rated,N/A,null,null,null,null,null
Avengers:Infinity War Part II,http://www.boxofficemojo.com/movies/?id=marvel2019.htm,05/03/2019,Not Yet Rated,N/A,null,null,null,null,null
Avenging Angel,http://www.boxofficemojo.com/movies/?id=avengingangel.htm,01/11/1985,R,93,1755264,525,5622787,null,null
Avenging Force,http://www.boxofficemojo.com/movies/?id=avengingforce.htm,09/12/1986,R,103,1131502,500,4679650,null,null
Avenue Montaigne,http://www.boxofficemojo.com/movies/?id=avenuemontaigne.htm,02/16/2007,PG-13,106,29377,52,2044858,15529978,17574836
The Aviator,http://www.boxofficemojo.com/movies/?id=aviator.htm,12/17/2004,PG-13,168,8631367,2530,102610330,111131129,213741459
The Aviator (1985),http://www.boxofficemojo.com/movies/?id=aviator85.htm,03/01/1985,PG,96,null,342,1304192,null,null
Awake,http://www.boxofficemojo.com/movies/?id=awake.htm,11/30/2007,R,84,5856872,2023,14377198,18308481,32685679
Awake:The Life of Yogananda,http://www.boxofficemojo.com/movies/?id=awakeyogananda.htm,10/10/2014,PG,87,18885,21,1435662,null,null
The Awakening,http://www.boxofficemojo.com/movies/?id=awakening.htm,10/31/1980,R,105,2728520,null,8415112,null,null
The Awakening (2012),http://www.boxofficemojo.com/movies/?id=awakening2012.htm,08/17/2012,R,107,95933,70,209696,null,null
Awakenings,http://www.boxofficemojo.com/movies/?id=awakenings.htm,12/22/1990,PG-13,120,8306532,1330,52096475,null,null
Away from Her,http://www.boxofficemojo.com/movies/?id=awayfromher.htm,05/04/2007,PG-13,110,114628,275,4571521,4622762,9194283
Away We Go,http://www.boxofficemojo.com/movies/?id=awaywego.htm,06/05/2009,R,98,130411,506,9451946,5447471,14899417
Awesome:I F%!#in' Shot That,http://www.boxofficemojo.com/movies/?id=awesome.htm,03/31/2006,R,90,18074,180,162538,15145,177683
The Awful Truth,http://www.boxofficemojo.com/movies/?id=awfultruth.htm,10/21/1937,Unrated,91,null,null,null,null,null
An Awfully Big Adventure,http://www.boxofficemojo.com/movies/?id=awfullybigadventure.htm,07/21/1995,R,112,49429,12,259724,null,null
Axe Giant:The Wrath of Paul Bunyan,http://www.boxofficemojo.com/movies/?id=axegiant.htm,05/31/2013,R,90,775,3,3287,null,null
Ayn Rand:A Sense of Life,http://www.boxofficemojo.com/movies/?id=aynrand.htm,02/13/1998,Unrated,145,26101,null,205246,null,null
Ayurveda:The Art of Being,http://www.boxofficemojo.com/movies/?id=ayurveda.htm,07/17/2002,Unrated,102,1938,2,32267,n/a,32267
Azumi,http://www.boxofficemojo.com/movies/?id=azumi.htm,07/21/2006,Unrated,128,2848,6,41803,6668719,6710522
B. Monkey,http://www.boxofficemojo.com/movies/?id=bmonkey.htm,09/10/1999,R,90,17436,5,39371,n/a,39371
B.A.P.S.,http://www.boxofficemojo.com/movies/?id=baps.htm,03/28/1997,PG-13,90,2742679,1204,7246735,91544,7338279
B.F.'s Daughter,http://www.boxofficemojo.com/movies/?id=bfsdaughter.htm,03/24/1948,Unrated,108,null,null,null,null,null
B.O.O.:Bureau of Otherworldly Operations,http://www.boxofficemojo.com/movies/?id=dreamworks2015.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Baadasssss!,http://www.boxofficemojo.com/movies/?id=baadasssss.htm,05/28/2004,R,108,45331,41,365727,null,null
The Baader Meinhof Complex,http://www.boxofficemojo.com/movies/?id=baadermeinhofcomplex.htm,08/21/2009,R,150,17348,38,476270,null,null
Baadshah,http://www.boxofficemojo.com/movies/?id=baadshah.htm,08/27/1999,Unrated,167,263084,42,660216,null,null
Bab'Aziz - The Prince Who Contemplated His Soul,http://www.boxofficemojo.com/movies/?id=babaziz.htm,02/08/2008,Unrated,98,3286,2,89672,263447,353119
The Babadook,http://www.boxofficemojo.com/movies/?id=babadook.htm,11/28/2014,Unrated,92,30007,80,950792,3917000,4867792
Babar King of Elephants,http://www.boxofficemojo.com/movies/?id=babarkingofelephants.htm,02/26/1999,G,78,49090,52,227374,null,null
Babar:The Movie,http://www.boxofficemojo.com/movies/?id=babarthemovie.htm,07/28/1989,G,79,297155,510,1305187,null,null
The Babe,http://www.boxofficemojo.com/movies/?id=babe92.htm,04/17/1992,PG,115,5011205,1568,17530973,2400000,19930973
Babe,http://www.boxofficemojo.com/movies/?id=babe.htm,08/04/1995,G,92,8742545,1790,63658910,190476000,254134910
