Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
Faster,http://www.boxofficemojo.com/movies/?id=faster10.htm,11/24/2010,R,98,8523153,2470,23240020,12386938,35626958
Faster (2004),http://www.boxofficemojo.com/movies/?id=faster.htm,04/23/2004,PG-13,103,13995,1,16265,null,null
Fat Albert,http://www.boxofficemojo.com/movies/?id=fatalbert.htm,12/25/2004,PG,100,10021510,2744,48116322,435000,48551322
Fat City,http://www.boxofficemojo.com/movies/?id=fatcity.htm,07/27/1972,PG,N/A,null,null,null,null,null
Fat Girl,http://www.boxofficemojo.com/movies/?id=fatgirl.htm,10/12/2001,Unrated,93,31237,17,725854,n/a,725854
Fat Girls,http://www.boxofficemojo.com/movies/?id=fatgirls.htm,10/12/2007,R,82,null,2,11204,null,null
Fat Kid Rules the World,http://www.boxofficemojo.com/movies/?id=fatkidrulestheworld.htm,10/05/2012,R,N/A,1450,1,41457,null,null
Fat Man and Little Boy,http://www.boxofficemojo.com/movies/?id=fatmanandlittleboy.htm,10/20/1989,PG-13,126,1476994,843,3563162,null,null
Fatal Assistance,http://www.boxofficemojo.com/movies/?id=fatalassistance.htm,02/28/2014,Unrated,99,3000,1,3000,null,null
Fatal Attraction,http://www.boxofficemojo.com/movies/?id=fatalattraction.htm,09/18/1987,R,123,7602740,1401,156645693,163500000,320145693
Fatal Beauty,http://www.boxofficemojo.com/movies/?id=fatalbeauty.htm,10/30/1987,R,104,2693714,1117,12046526,null,null
Fatal Instinct,http://www.boxofficemojo.com/movies/?id=fatalinstinct.htm,10/29/1993,PG-13,90,3502569,1886,7839327,null,null
Fateless,http://www.boxofficemojo.com/movies/?id=fateless.htm,01/06/2006,R,126,12680,9,196857,2315152,2512009
Father and Son,http://www.boxofficemojo.com/movies/?id=fatherandson.htm,06/18/2004,Unrated,83,4541,3,39291,n/a,39291
Father Hood,http://www.boxofficemojo.com/movies/?id=fatherhood.htm,08/27/1993,PG-13,95,1286806,643,3418141,null,null
Father of My Children,http://www.boxofficemojo.com/movies/?id=fatherofmychildren.htm,05/21/2010,Unrated,120,10414,7,144022,335260,479282
Father of the Bride,http://www.boxofficemojo.com/movies/?id=fatherofthebride.htm,12/20/1991,PG,105,7031146,1712,89325780,null,null
Father of the Bride Part II,http://www.boxofficemojo.com/movies/?id=fatherofthebridepart2.htm,12/08/1995,PG,106,11134978,2148,76594107,null,null
Father's Day,http://www.boxofficemojo.com/movies/?id=fathersday.htm,05/09/1997,PG-13,99,8776159,2507,28598376,null,null
Fathers & Sons,http://www.boxofficemojo.com/movies/?id=fathersandsons.htm,11/06/1992,PG-13,99,null,null,6960,null,null
Fatso,http://www.boxofficemojo.com/movies/?id=fatso.htm,02/01/1980,PG,93,null,null,7653061,null,null
The Fault in our Stars,http://www.boxofficemojo.com/movies/?id=faultinourstars.htm,06/06/2014,PG-13,125,48002523,3340,124872350,182366663,307239013
Faust,http://www.boxofficemojo.com/movies/?id=faust.htm,11/15/2013,Unrated,134,10030,6,58132,null,null
Favela Rising,http://www.boxofficemojo.com/movies/?id=favelarising.htm,06/02/2006,Unrated,82,7768,2,19781,null,null
The Favor,http://www.boxofficemojo.com/movies/?id=favor.htm,04/29/1994,R,96,1487238,1029,3134381,null,null
Fay Grim,http://www.boxofficemojo.com/movies/?id=faygrim.htm,05/18/2007,R,96,61817,28,126714,64784,191498
The FBI Story,http://www.boxofficemojo.com/movies/?id=fbistory.htm,October 1959,Unrated,149,null,null,null,null,null
Fear,http://www.boxofficemojo.com/movies/?id=fear.htm,04/12/1996,R,95,6312240,1615,20831000,null,null
Fear and Loathing in Las Vegas,http://www.boxofficemojo.com/movies/?id=fearandloathinginlasvegas.htm,05/22/1998,R,118,3338590,1130,10680275,null,null
Fear and Trembling,http://www.boxofficemojo.com/movies/?id=fearandtrembling.htm,11/19/2004,Unrated,107,6007,3,126684,n/a,126684
fear dot com,http://www.boxofficemojo.com/movies/?id=feardotcom.htm,08/30/2002,R,98,5710128,2550,13258249,5643766,18902015
Fear of a Black Hat,http://www.boxofficemojo.com/movies/?id=fearofablackhat.htm,06/03/1994,R,88,15191,5,233824,null,null
Fear(s) of the Dark,http://www.boxofficemojo.com/movies/?id=fearsofthedark.htm,10/22/2008,Unrated,80,6103,8,77876,372937,450813
Fear Anxiety and Depression,http://www.boxofficemojo.com/movies/?id=fearanxietyanddepression.htm,12/08/1989,R,85,4212,1,47148,null,null
Fearless,http://www.boxofficemojo.com/movies/?id=fearless.htm,10/15/1993,R,122,1973961,749,6995302,n/a,6995302
Feast,http://www.boxofficemojo.com/movies/?id=feast.htm,09/22/2006,R,88,54556,146,56131,632723,688854
Feast of July,http://www.boxofficemojo.com/movies/?id=feastofjuly.htm,10/13/1995,R,116,22818,47,293274,null,null
Feast of Love,http://www.boxofficemojo.com/movies/?id=feastoflove.htm,09/28/2007,R,102,1707967,1203,3511074,2230534,5741608
Fed Up,http://www.boxofficemojo.com/movies/?id=fedup.htm,05/09/2014,PG,92,126028,104,1538899,n/a,1538899
Federal Hill,http://www.boxofficemojo.com/movies/?id=federalhill.htm,12/09/1994,R,100,20601,11,514775,null,null
Feds,http://www.boxofficemojo.com/movies/?id=feds.htm,10/28/1988,PG-13,83,1388317,850,3838793,null,null
Feed,http://www.boxofficemojo.com/movies/?id=feed.htm,10/07/1992,Unrated,101,11448,1,45488,null,null
Feed the Fish,http://www.boxofficemojo.com/movies/?id=feedthefish.htm,04/23/2010,Unrated,N/A,5820,4,101170,null,null
Feel the Noise,http://www.boxofficemojo.com/movies/?id=feelthenoise.htm,10/05/2007,PG-13,86,3187153,1020,5898393,552713,6451106
Feeling Minnesota,http://www.boxofficemojo.com/movies/?id=feelingminnesota.htm,09/13/1996,R,99,1598051,869,3124440,null,null
Felicia's Journey,http://www.boxofficemojo.com/movies/?id=feliciasjourney.htm,11/12/1999,PG-13,116,43131,49,824295,null,null
Felix and Meira,http://www.boxofficemojo.com/movies/?id=felixandmeira.htm,04/17/2015,R,105,null,null,null,n/a,null
Fellini's 8 1/2,http://www.boxofficemojo.com/movies/?id=8half.htm,06/25/1963,Unrated,138,null,null,98760,null,null
Fellini:I'm a Born Liar,http://www.boxofficemojo.com/movies/?id=felliniimabornliar.htm,04/02/2003,R,105,8981,5,106686,null,null
The Fellowship of the Ring - Extended Edition (Re-issue),http://www.boxofficemojo.com/movies/?id=fellowshipofthering03.htm,12/05/2003,PG-13,208,473463,126,315544750,1266365,316811115
Female Perversions,http://www.boxofficemojo.com/movies/?id=femaleperversions.htm,04/25/1997,R,114,null,null,926954,null,null
Femme Fatale,http://www.boxofficemojo.com/movies/?id=femmefatale.htm,11/06/2002,R,115,2776248,1066,6630252,10208658,16838910
Ferdinand,http://www.boxofficemojo.com/movies/?id=ferdinand.htm,04/07/2017,Not Yet Rated,N/A,null,null,null,null,null
Ferlinghetti:The Rebirth of Wonder,http://www.boxofficemojo.com/movies/?id=ferlinghetti.htm,02/08/2013,Unrated,73,1197,2,4816,null,null
Ferngully:The Last Rainforest,http://www.boxofficemojo.com/movies/?id=ferngullythelastrainforest.htm,04/10/1992,G,76,3549338,1663,24650296,8060598,32710894
Ferrari Ki Sawaari,http://www.boxofficemojo.com/movies/?id=ferrarikisawaari.htm,06/15/2012,Unrated,139,240792,99,434107,n/a,434107
Ferris Bueller's Day Off,http://www.boxofficemojo.com/movies/?id=ferrisbuellersdayoff.htm,06/13/1986,PG-13,102,6275647,1330,70136369,null,null
Festival Express,http://www.boxofficemojo.com/movies/?id=festivalexpress.htm,07/23/2004,R,90,12074,43,1174079,106598,1280677
Festival in Cannes,http://www.boxofficemojo.com/movies/?id=festivalincannes.htm,03/08/2002,PG-13,100,41006,32,299171,null,null
Fetih 1453:The Conquest of Constantinople,http://www.boxofficemojo.com/movies/?id=fetih1453.htm,04/06/2012,Unrated,160,35730,4,35730,34449107,34484837
The Feud,http://www.boxofficemojo.com/movies/?id=feud.htm,05/04/1990,R,97,2236,1,3102,null,null
Fever Pitch,http://www.boxofficemojo.com/movies/?id=feverpitch.htm,04/08/2005,PG-13,98,12400125,3275,42071069,8380238,50451307
Fever Pitch (1985),http://www.boxofficemojo.com/movies/?id=feverpitch85.htm,11/22/1985,R,96,null,null,618847,null,null
Fever Pitch (1999),http://www.boxofficemojo.com/movies/?id=feverpitch99.htm,10/15/1999,R,97,2093,1,3736,null,null
A Few Good Men,http://www.boxofficemojo.com/movies/?id=fewgoodmen.htm,12/11/1992,R,138,15517468,2201,141340178,101900000,243240178
Ffolkes,http://www.boxofficemojo.com/movies/?id=ffolkes.htm,04/18/1980,PG,100,805511,398,2993772,null,null
Fida,http://www.boxofficemojo.com/movies/?id=fida.htm,08/20/2004,Unrated,180,98297,30,98297,null,null
Fiddler on the Roof,http://www.boxofficemojo.com/movies/?id=fiddlerontheroof.htm,11/03/1971,G,181,null,null,10404330,null,null
Fiddler on the Roof (re-issue),http://www.boxofficemojo.com/movies/?id=fiddlerontheroof79.htm,11/07/1979,G,179,1726942,null,10404330,null,null
Fidel,http://www.boxofficemojo.com/movies/?id=fidel.htm,10/18/2002,Unrated,91,19320,2,121304,null,null
Fido,http://www.boxofficemojo.com/movies/?id=fido.htm,06/15/2007,R,91,10203,67,304533,121691,426224
The Field,http://www.boxofficemojo.com/movies/?id=field.htm,12/22/1990,PG-13,107,27948,40,1494399,null,null
A Field in England,http://www.boxofficemojo.com/movies/?id=fieldinengland.htm,02/07/2014,Unrated,90,9498,13,32846,null,null
Field of Dreams,http://www.boxofficemojo.com/movies/?id=fieldofdreams.htm,04/21/1989,PG,107,5424810,1100,64431625,20000000,84431625
The Fiendish Plot of Dr. Fu Manchu,http://www.boxofficemojo.com/movies/?id=fiendishplotoffumanchu.htm,08/08/1980,PG,108,2399109,null,10697276,null,null
Fierce Creatures,http://www.boxofficemojo.com/movies/?id=fiercecreatures.htm,01/24/1997,PG-13,94,3759480,1620,9381260,null,null
A Fierce Green Fire,http://www.boxofficemojo.com/movies/?id=fiercegreenfire.htm,02/22/2013,Unrated,101,null,11,29817,null,null
Fierce People,http://www.boxofficemojo.com/movies/?id=fiercepeople.htm,09/07/2007,R,107,19968,25,85410,184345,269755
Fifi Howls From Happiness,http://www.boxofficemojo.com/movies/?id=fifihowls.htm,08/08/2014,Unrated,96,2728,2,13614,null,null
The Fifth Element,http://www.boxofficemojo.com/movies/?id=fifthelement.htm,05/09/1997,PG-13,126,17031345,2500,63820180,200100000,263920180
The Fifth Estate,http://www.boxofficemojo.com/movies/?id=fifthestate.htm,10/18/2013,R,124,1673351,1769,3255008,5300000,8555008
Fifty (IMAX),http://www.boxofficemojo.com/movies/?id=fiftimax.htm,10/29/1999,Unrated,N/A,335380,31,3328240,null,null
Fifty Shades of Grey,http://www.boxofficemojo.com/movies/?id=fiftyshadesofgrey.htm,02/13/2015,R,125,85171450,3655,165788595,400600000,566388595
Fifty/Fifty,http://www.boxofficemojo.com/movies/?id=5050.htm,03/26/1993,R,101,null,337,229041,null,null
Fight Club,http://www.boxofficemojo.com/movies/?id=fightclub.htm,10/15/1999,R,139,11035485,1966,37030102,63823651,100853753
The Fighter,http://www.boxofficemojo.com/movies/?id=fighter10.htm,12/10/2010,R,114,12135468,2534,93617009,35573860,129190869
Fighter,http://www.boxofficemojo.com/movies/?id=fighter.htm,08/24/2001,Unrated,86,1294,1,99938,null,null
Fighting,http://www.boxofficemojo.com/movies/?id=fighting.htm,04/24/2009,PG-13,105,11024370,2312,23091010,9383110,32474120
The Fighting 69th,http://www.boxofficemojo.com/movies/?id=fighting69th.htm,01/27/1940,Unrated,90,null,null,null,null,null
Fighting Back,http://www.boxofficemojo.com/movies/?id=fightingback.htm,05/21/1982,R,96,1624381,1104,3355948,null,null
Fighting for Life,http://www.boxofficemojo.com/movies/?id=fightingforlife.htm,03/07/2008,Unrated,89,3423,2,30606,null,null
The Fighting Kentuckian,http://www.boxofficemojo.com/movies/?id=fightingkentuckian.htm,09/15/1949,Unrated,100,null,null,null,null,null
Fighting Mad,http://www.boxofficemojo.com/movies/?id=fightingmad.htm,1976,R,90,null,null,null,null,null
The Fighting Seabees,http://www.boxofficemojo.com/movies/?id=fightingseabees.htm,03/10/1944,Unrated,100,null,null,null,null,null
The Fighting Temptations,http://www.boxofficemojo.com/movies/?id=fightingtemptations.htm,09/19/2003,PG-13,123,11758372,2026,30250745,2500076,32750821
Fighting Tommy Riley,http://www.boxofficemojo.com/movies/?id=fightingtommyriley.htm,05/06/2005,R,109,5199,5,10514,null,null
Fighting Words,http://www.boxofficemojo.com/movies/?id=streetpoet.htm,04/06/2007,R,89,9753,3,35688,null,null
Fill the Void,http://www.boxofficemojo.com/movies/?id=fillthevoid.htm,05/24/2013,PG,90,59164,64,1775316,n/a,1775316
Filly Brown,http://www.boxofficemojo.com/movies/?id=fillybrown.htm,04/19/2013,R,101,1478323,259,2850357,null,null
The Film Critic,http://www.boxofficemojo.com/movies/?id=filmcritic.htm,05/15/2015,Unrated,98,null,null,null,n/a,null
Film Geek,http://www.boxofficemojo.com/movies/?id=filmgeek.htm,01/13/2006,Unrated,78,5415,1,17341,null,null
Film Socialisme,http://www.boxofficemojo.com/movies/?id=filmsocialisme.htm,06/03/2011,Unrated,101,4526,3,32977,159069,192046
A Film Unfinished,http://www.boxofficemojo.com/movies/?id=afilmunfinished.htm,08/18/2010,Unrated,88,34060,16,320486,null,null
Filmistaan,http://www.boxofficemojo.com/movies/?id=filmistaan.htm,06/06/2014,Unrated,117,31113,24,45406,null,null
Filth,http://www.boxofficemojo.com/movies/?id=filth.htm,05/30/2014,R,97,7526,5,34411,8300000,8334411
The Filth and the Fury,http://www.boxofficemojo.com/movies/?id=filfthandthefury.htm,03/29/2000,R,108,13305,29,612192,null,null
Filth and Wisdom,http://www.boxofficemojo.com/movies/?id=filthandwisdom.htm,10/17/2008,Unrated,84,4597,10,22406,332222,354628
Filth to Ashes Flesh to Dust,http://www.boxofficemojo.com/movies/?id=filthtoashesfleshtodust.htm,09/30/2011,Unrated,86,86086,11,202531,null,null
Final Analysis,http://www.boxofficemojo.com/movies/?id=finalanalysis.htm,02/07/1992,R,125,6411441,1599,28590665,null,null
The Final Conflict:Omen III,http://www.boxofficemojo.com/movies/?id=omen3.htm,03/20/1981,R,108,5571675,null,20471382,null,null
The Final Countdown,http://www.boxofficemojo.com/movies/?id=finalcountdown.htm,08/01/1980,PG,102,null,null,16647800,null,null
The Final Cut,http://www.boxofficemojo.com/movies/?id=finalcut.htm,10/15/2004,PG-13,104,226296,117,551281,n/a,551281
Final Destination,http://www.boxofficemojo.com/movies/?id=finaldestination.htm,03/17/2000,R,98,10015822,2587,53331147,59549147,112880294
The Final Destination,http://www.boxofficemojo.com/movies/?id=finaldestination4.htm,08/28/2009,R,82,27408309,3121,66477700,119689439,186167139
Final Destination 2,http://www.boxofficemojo.com/movies/?id=finaldestination2.htm,01/31/2003,R,100,16017141,2834,46961214,43465191,90426405
Final Destination 3,http://www.boxofficemojo.com/movies/?id=finaldestination3.htm,02/10/2006,R,115,19173094,2880,54098051,63621107,117719158
Final Destination 5,http://www.boxofficemojo.com/movies/?id=finaldestination5.htm,08/12/2011,R,95,18031396,3155,42587643,115300000,157887643
Final Fantasy:The Spirits Within,http://www.boxofficemojo.com/movies/?id=finalfantasy.htm,07/11/2001,PG-13,108,11408853,2649,32131830,53000000,85131830
The Final Member,http://www.boxofficemojo.com/movies/?id=finalmember.htm,04/18/2014,R,75,2064,10,11428,null,null
The Final Option,http://www.boxofficemojo.com/movies/?id=finaloption.htm,09/16/1983,R,125,750259,338,2666873,null,null
The Final Season,http://www.boxofficemojo.com/movies/?id=finalseason.htm,10/12/2007,PG,118,661049,1011,1159691,null,null
The Final Terror,http://www.boxofficemojo.com/movies/?id=finalterror.htm,May 1983,R,82,null,null,null,null,null
Final:The Rapture,http://www.boxofficemojo.com/movies/?id=finaltherapture.htm,09/13/2013,PG-13,N/A,31900,4,124561,null,null
Find Me Guilty,http://www.boxofficemojo.com/movies/?id=findmeguilty.htm,03/17/2006,R,124,608804,439,1173643,1462994,2636637
Finders Keepers,http://www.boxofficemojo.com/movies/?id=finderskeepers.htm,05/18/1984,R,96,865207,753,1467396,null,null
Finding Amanda,http://www.boxofficemojo.com/movies/?id=findingamanda.htm,06/27/2008,R,100,31340,13,57297,20113,77410
Finding Bliss,http://www.boxofficemojo.com/movies/?id=findingbliss.htm,06/04/2010,R,96,2115,1,6783,null,null
Finding Dory,http://www.boxofficemojo.com/movies/?id=pixar2015.htm,06/17/2016,Not Yet Rated,N/A,null,null,null,null,null
Finding Fanny,http://www.boxofficemojo.com/movies/?id=findingfanny.htm,09/12/2014,Unrated,102,515393,121,615691,7070093,7685784
Finding Fela,http://www.boxofficemojo.com/movies/?id=findingfela.htm,08/01/2014,Unrated,119,null,11,120980,null,null
Finding Forrester,http://www.boxofficemojo.com/movies/?id=findingforrester.htm,12/22/2000,PG-13,136,11112139,2002,51804714,28245050,80049764
Finding Home,http://www.boxofficemojo.com/movies/?id=findinghome.htm,04/29/2005,PG-13,125,3038,5,9736,null,null
Finding Joe,http://www.boxofficemojo.com/movies/?id=findingjoe.htm,09/30/2011,Unrated,80,8753,7,55518,null,null
Finding Mr. Right,http://www.boxofficemojo.com/movies/?id=findingmrright.htm,11/08/2013,Unrated,121,3430,3,6945,n/a,6945
Finding Nemo,http://www.boxofficemojo.com/movies/?id=findingnemo.htm,05/30/2003,G,104,70251710,3425,380843261,555900000,936743261
Finding Nemo (3D),http://www.boxofficemojo.com/movies/?id=findingnemo3d.htm,09/14/2012,G,104,16687773,2904,380843261,31000000,411843261
Finding Neverland,http://www.boxofficemojo.com/movies/?id=findingneverland.htm,11/12/2004,PG,101,1960122,1411,51680613,65085943,116766556
Finding North,http://www.boxofficemojo.com/movies/?id=findingnorth.htm,06/04/1999,Unrated,N/A,5952,3,27466,null,null
Finding Vivian Maier,http://www.boxofficemojo.com/movies/?id=findingvivianmaier.htm,03/28/2014,Unrated,84,63600,97,1514782,n/a,1514782
A Fine Madness,http://www.boxofficemojo.com/movies/?id=finemadness.htm,1966,Unrated,N/A,null,null,null,null,null
A Fine Mess,http://www.boxofficemojo.com/movies/?id=finemess.htm,08/08/1986,PG,90,2620657,1162,6029824,null,null
A Fine Romance,http://www.boxofficemojo.com/movies/?id=fineromance.htm,09/11/1992,PG-13,97,10064,8,16497,null,null
The Finest Hours,http://www.boxofficemojo.com/movies/?id=finesthours.htm,01/29/2016,Not Yet Rated,N/A,null,null,null,null,null
Finishing the Game,http://www.boxofficemojo.com/movies/?id=finishingthegame.htm,10/05/2007,Unrated,84,11903,5,52868,351,53219
Fire and Ice,http://www.boxofficemojo.com/movies/?id=fireandice.htm,08/26/1983,PG,81,263238,89,760883,null,null
Fire Birds,http://www.boxofficemojo.com/movies/?id=firebirds.htm,05/25/1990,PG-13,87,6358761,2006,14760451,null,null
Fire Down Below,http://www.boxofficemojo.com/movies/?id=firedownbelow.htm,09/05/1997,R,105,6073094,2350,16228448,null,null
Fire in the Blood,http://www.boxofficemojo.com/movies/?id=fireintheblood.htm,09/06/2013,Unrated,86,4856,4,28994,null,null
Fire in the Sky,http://www.boxofficemojo.com/movies/?id=fireinthesky.htm,03/12/1993,PG-13,109,6116484,1435,19885552,null,null
Fire with Fire,http://www.boxofficemojo.com/movies/?id=firewithfire.htm,05/09/1986,PG-13,103,1770043,1000,4636169,null,null
Fireball 500,http://www.boxofficemojo.com/movies/?id=fireball500.htm,06/07/1966,Unrated,92,null,null,null,null,null
Firecreek,http://www.boxofficemojo.com/movies/?id=firecreek.htm,01/24/1968,Unrated,104,null,null,null,null,null
Fired Up,http://www.boxofficemojo.com/movies/?id=firedup.htm,02/20/2009,PG-13,90,5483778,1811,17231291,1367811,18599102
Fired!,http://www.boxofficemojo.com/movies/?id=fired.htm,02/02/2007,Unrated,71,2158,4,5661,null,null
Firedancer,http://www.boxofficemojo.com/movies/?id=firedancer.htm,06/04/2004,Unrated,79,2422,1,2422,null,null
Fireflies in the Garden,http://www.boxofficemojo.com/movies/?id=firefliesinthegarden.htm,10/14/2011,R,N/A,36884,14,70600,3322561,3393161
Firefox,http://www.boxofficemojo.com/movies/?id=firefox.htm,06/18/1982,PG,136,8152948,1304,46708276,null,null
Firehouse Dog,http://www.boxofficemojo.com/movies/?id=firehousedog.htm,04/04/2007,PG,111,3838916,2881,13932383,3366768,17299151
Firelight,http://www.boxofficemojo.com/movies/?id=firelight.htm,09/04/1998,R,103,135401,39,785482,null,null
Fireproof,http://www.boxofficemojo.com/movies/?id=fireproof.htm,09/26/2008,PG,122,6836036,905,33456317,16980,33473297
Firestarter,http://www.boxofficemojo.com/movies/?id=firestarter.htm,05/11/1984,R,115,4726660,1374,17080167,null,null
Firestorm,http://www.boxofficemojo.com/movies/?id=firestorm.htm,01/09/1998,R,89,3849308,2057,8165212,null,null
Firewalker,http://www.boxofficemojo.com/movies/?id=firewalker.htm,11/21/1986,PG,105,4130323,1120,11949484,null,null
Firewall,http://www.boxofficemojo.com/movies/?id=firewall.htm,02/10/2006,PG-13,100,13635463,2840,48751189,34000000,82751189
Fireworks,http://www.boxofficemojo.com/movies/?id=fireworks.htm,03/20/1998,Unrated,103,59508,12,500000,null,null
The Firm,http://www.boxofficemojo.com/movies/?id=firm.htm,07/02/1993,R,154,25400000,2393,158348367,111900000,270248367
The First $20 Million...,http://www.boxofficemojo.com/movies/?id=first20million.htm,06/28/2002,PG-13,105,2535,2,5491,null,null
The First Basket,http://www.boxofficemojo.com/movies/?id=firstbasket.htm,10/29/2008,Unrated,86,1819,4,20440,null,null
First Blood,http://www.boxofficemojo.com/movies/?id=firstblood.htm,10/22/1982,R,96,6642005,1054,47212904,78000000,125212904
First Daughter,http://www.boxofficemojo.com/movies/?id=firstdaughter.htm,09/24/2004,PG,105,4002067,2280,9055921,1536259,10592180
First Descent,http://www.boxofficemojo.com/movies/?id=firstdescent.htm,12/02/2005,PG-13,111,438615,243,750805,237563,988368
First Family,http://www.boxofficemojo.com/movies/?id=firstfamily.htm,12/25/1980,R,104,3635564,null,15198912,null,null
The First Grader,http://www.boxofficemojo.com/movies/?id=firstgrader.htm,05/13/2011,PG-13,103,20437,36,332306,382416,714722
First Kid,http://www.boxofficemojo.com/movies/?id=firstkid.htm,08/30/1996,PG,101,8434651,1878,26491793,null,null
First Knight,http://www.boxofficemojo.com/movies/?id=firstknight.htm,07/07/1995,PG-13,133,10856442,2161,37600435,90000000,127600435
First Love Last Rites,http://www.boxofficemojo.com/movies/?id=firstlovelastrites.htm,08/07/1998,R,94,13809,6,42953,null,null
First Monday in October,http://www.boxofficemojo.com/movies/?id=firstmondayinoctober.htm,08/21/1981,R,98,null,null,12480249,null,null
First Morning,http://www.boxofficemojo.com/movies/?id=firstmorning.htm,07/15/2005,PG-13,90,2932,2,87264,null,null
First Position,http://www.boxofficemojo.com/movies/?id=firstposition.htm,05/04/2012,Unrated,90,48024,58,1014071,n/a,1014071
The First Power,http://www.boxofficemojo.com/movies/?id=firstpower.htm,04/06/1990,R,98,5677715,1336,22424195,null,null
The First Saturday in May,http://www.boxofficemojo.com/movies/?id=firstsaturdayinmay.htm,04/18/2008,PG-13,96,54553,20,124294,null,null
First Snow,http://www.boxofficemojo.com/movies/?id=firstsnow.htm,03/23/2007,R,101,15189,33,214864,167403,382267
First Sunday,http://www.boxofficemojo.com/movies/?id=firstsunday.htm,01/11/2008,PG-13,96,17714821,2213,37931869,872746,38804615
The First Time,http://www.boxofficemojo.com/movies/?id=firsttime.htm,10/19/2012,PG-13,N/A,17061,19,22836,n/a,22836
The First Wives Club,http://www.boxofficemojo.com/movies/?id=firstwivesclub.htm,09/20/1996,PG,102,18913411,2406,105489203,76000000,181489203
Firstborn,http://www.boxofficemojo.com/movies/?id=firstborn.htm,10/26/1984,PG-13,103,1606214,929,6250994,null,null
A Fish Called Wanda,http://www.boxofficemojo.com/movies/?id=fishcalledwanda.htm,07/15/1988,R,108,4801140,1223,62493712,null,null
Fish Tank,http://www.boxofficemojo.com/movies/?id=fishtank.htm,01/15/2010,Unrated,123,25854,15,374675,1983177,2357852
The Fish That Saved Pittsburgh,http://www.boxofficemojo.com/movies/?id=fishthatsavedpittsburgh.htm,11/02/1979,PG,104,12922,null,8281246,null,null
A Fish Without a Bicycle,http://www.boxofficemojo.com/movies/?id=fishwithoutabicycle.htm,10/22/2004,R,97,2650,1,26799,null,null
The Fisher King,http://www.boxofficemojo.com/movies/?id=fisherking.htm,09/20/1991,R,138,7067908,1551,41895491,null,null
A Fistful of Dollars,http://www.boxofficemojo.com/movies/?id=fistfulofdollars.htm,01/18/1967,M,102,null,null,14500000,null,null
Fists of Legend,http://www.boxofficemojo.com/movies/?id=fistsoflegend.htm,04/12/2013,Unrated,154,49252,23,134213,5253585,5387798
The Fitzgerald Family Christmas,http://www.boxofficemojo.com/movies/?id=fitzgerald.htm,12/07/2012,PG-13,99,13800,21,50292,null,null
Fitzwilly,http://www.boxofficemojo.com/movies/?id=fitzwilly.htm,12/20/1967,Unrated,102,null,null,null,null,null
Five Corners,http://www.boxofficemojo.com/movies/?id=fivecorners.htm,01/22/1988,R,90,78602,13,969205,null,null
Five Dances,http://www.boxofficemojo.com/movies/?id=fivedances.htm,10/04/2013,Unrated,83,5788,1,5788,null,null
Five Days from Home,http://www.boxofficemojo.com/movies/?id=fivedaysfromhome.htm,01/01/1979,PG,108,null,null,641768,null,null
Five Days One Summer,http://www.boxofficemojo.com/movies/?id=fivedaysonesummer.htm,11/12/1982,PG,96,43891,6,199078,null,null
Five Easy Pieces,http://www.boxofficemojo.com/movies/?id=fiveeasypieces.htm,09/12/1970,R,N/A,null,null,null,null,null
Five Fingers,http://www.boxofficemojo.com/movies/?id=fivefingers.htm,N/A,R,95,null,null,n/a,352089,352089
The Five Heartbeats,http://www.boxofficemojo.com/movies/?id=fiveheartbeats.htm,03/29/1991,R,116,1630689,862,8750400,null,null
Five Minutes of Heaven,http://www.boxofficemojo.com/movies/?id=fiveminutesofheaven.htm,08/21/2009,R,90,5364,2,15676,72230,87906
The Five Obstructions,http://www.boxofficemojo.com/movies/?id=fiveobstructions.htm,05/26/2004,Unrated,90,8940,3,165845,113187,279032
The Five Senses,http://www.boxofficemojo.com/movies/?id=fivesenses.htm,07/14/2000,R,106,26653,39,497091,n/a,497091
A Five Star Life,http://www.boxofficemojo.com/movies/?id=fivestarlife.htm,07/18/2014,Unrated,85,15996,20,306917,2198866,2505783
The Five-Year Engagement,http://www.boxofficemojo.com/movies/?id=fiveyearengagement.htm,04/27/2012,R,124,10610060,2941,28835528,25074223,53909751
Fix,http://www.boxofficemojo.com/movies/?id=fix09.htm,11/20/2009,Unrated,93,5951,1,9890,null,null
Fixed Bayonets!,http://www.boxofficemojo.com/movies/?id=fixedbayonets.htm,11/20/1951,Unrated,92,null,null,null,null,null
Fixing the Future,http://www.boxofficemojo.com/movies/?id=fixingthefuture.htm,07/18/2012,Unrated,97,null,null,42393,null,null
Fiza,http://www.boxofficemojo.com/movies/?id=fiza.htm,09/08/2000,Unrated,N/A,374708,39,596591,null,null
Flags of Our Fathers,http://www.boxofficemojo.com/movies/?id=flagsofourfathers.htm,10/20/2006,R,132,10245190,2375,33602376,32297873,65900249
Flakes,http://www.boxofficemojo.com/movies/?id=flakes.htm,12/19/2007,Unrated,84,311,1,778,null,null
Flame & Citron,http://www.boxofficemojo.com/movies/?id=flameandcitron.htm,07/31/2009,Unrated,130,15254,8,148089,10037995,10186084
Flame of Barbary Coast,http://www.boxofficemojo.com/movies/?id=flameofbarbarycoast.htm,05/28/1945,Unrated,91,null,null,null,null,null
