Movie name, URL, Release Date, MPAA Rating, Run Time,  Opening Weekend Total, Number of Theaters, Domestic Total Sales, Foreign Total Sales, Global Total Sales
My Wife Maurice,http://www.boxofficemojo.com/movies/?id=mywifemaurice.htm,08/27/2004,Unrated,105,2227,1,3803,n/a,3803
My Winnipeg,http://www.boxofficemojo.com/movies/?id=mywinnipeg.htm,06/13/2008,Unrated,80,14309,10,159363,126106,285469
My Worst Nightmare,http://www.boxofficemojo.com/movies/?id=myworstnightmare.htm,10/19/2012,Unrated,103,1142,4,21952,7094036,7115988
My Year Without Sex,http://www.boxofficemojo.com/movies/?id=myyearwithoutsex.htm,03/12/2010,Unrated,96,528,1,3119,null,null
Mysteries of Egypt (IMAX),http://www.boxofficemojo.com/movies/?id=egyptimax.htm,08/21/1998,Unrated,38,null,27,40593486,4110245,44703731
Mysteries of Lisbon,http://www.boxofficemojo.com/movies/?id=mysteriesoflisbon.htm,08/05/2011,Unrated,272,12308,6,110507,14911,125418
The Mysteries of Pittsburgh,http://www.boxofficemojo.com/movies/?id=mysteriesofpittsburgh.htm,04/10/2009,R,95,37572,20,80238,null,null
The Mysterious Lady,http://www.boxofficemojo.com/movies/?id=mysteriouslady.htm,08/04/1928,Unrated,96,null,null,null,null,null
Mysterious Skin,http://www.boxofficemojo.com/movies/?id=mysteriousskin.htm,05/06/2005,NC-17,99,17425,23,713240,811726,1524966
Mystery Date,http://www.boxofficemojo.com/movies/?id=mysterydate.htm,08/16/1991,PG-13,98,1952569,1371,6166819,null,null
Mystery Men,http://www.boxofficemojo.com/movies/?id=mysterymen.htm,08/06/1999,PG,122,10017865,2142,29762011,3699000,33461011
The Mystery of Happiness,http://www.boxofficemojo.com/movies/?id=mysteryofhappiness.htm,09/12/2014,Unrated,92,382,2,8528,3155000,3163528
Mystery Science Theater 3000,http://www.boxofficemojo.com/movies/?id=mysterysciencetheater3000.htm,04/19/1996,PG-13,74,206328,26,1007306,null,null
Mystery Team,http://www.boxofficemojo.com/movies/?id=mysteryteam.htm,08/28/2009,R,105,7840,4,89442,null,null
Mystery Train,http://www.boxofficemojo.com/movies/?id=mysterytrain.htm,1989,R,110,null,null,1541218,null,null
Mystery Alaska,http://www.boxofficemojo.com/movies/?id=mysteryalaska.htm,10/01/1999,R,119,3102191,1704,8891623,null,null
The Mystic Masseur,http://www.boxofficemojo.com/movies/?id=mysticmasseur.htm,05/03/2002,PG,117,18550,36,399110,n/a,399110
Mystic Pizza,http://www.boxofficemojo.com/movies/?id=mysticpizza.htm,10/21/1988,R,105,1163939,440,12793213,null,null
Mystic River,http://www.boxofficemojo.com/movies/?id=mysticriver.htm,10/08/2003,R,138,10445547,1581,90135191,66686829,156822020
The Myth of Fingerprints,http://www.boxofficemojo.com/movies/?id=mythoffingerprints.htm,09/17/1997,R,93,30533,50,523025,null,null
The Myth of the American Sleepover,http://www.boxofficemojo.com/movies/?id=mythofanamericansleepover.htm,07/22/2011,Unrated,96,8700,3,41045,n/a,41045
'N Sync:Bigger Than Live (IMAX),http://www.boxofficemojo.com/movies/?id=nsyncimax.htm,02/02/2001,Unrated,47,null,20,1808679,null,null
N'Secure,http://www.boxofficemojo.com/movies/?id=nsecure.htm,10/15/2010,R,109,1166406,486,2595644,null,null
Nacho Libre,http://www.boxofficemojo.com/movies/?id=nacholibre.htm,06/16/2006,PG,100,28309599,3083,80197993,19057467,99255460
Nadine,http://www.boxofficemojo.com/movies/?id=nadine.htm,08/07/1987,PG,83,2188857,760,5669831,null,null
Nadja,http://www.boxofficemojo.com/movies/?id=nadja.htm,08/25/1995,R,93,23846,14,443169,null,null
Naked,http://www.boxofficemojo.com/movies/?id=naked.htm,12/17/1993,Unrated,131,36463,26,1769305,null,null
Naked Boys Singing,http://www.boxofficemojo.com/movies/?id=nakedboyssinging.htm,10/12/2007,Unrated,95,3690,3,25526,null,null
Naked Cage,http://www.boxofficemojo.com/movies/?id=nakedcage.htm,03/07/1986,R,97,null,null,3136701,null,null
The Naked City,http://www.boxofficemojo.com/movies/?id=nakedcity.htm,03/04/1948,Unrated,96,null,null,null,null,null
Naked Fame,http://www.boxofficemojo.com/movies/?id=nakedfame.htm,02/18/2005,Unrated,84,2837,2,29220,null,null
The Naked Gun 2 1/2:The Smell of Fear,http://www.boxofficemojo.com/movies/?id=nakedgun2.htm,06/28/1991,PG-13,85,20817139,2378,86930411,null,null
The Naked Gun 33 1/3:The Final Insult,http://www.boxofficemojo.com/movies/?id=nakedgun3.htm,03/18/1994,PG-13,82,13216531,2383,51132598,null,null
The Naked Gun:From the Files of Police Squad!,http://www.boxofficemojo.com/movies/?id=nakedgun.htm,12/02/1988,PG-13,84,9331746,1969,78756177,null,null
Naked in Ashes,http://www.boxofficemojo.com/movies/?id=nakedinashes.htm,10/21/2005,Unrated,108,9690,6,72073,null,null
Naked in New York,http://www.boxofficemojo.com/movies/?id=nakedinnewyork.htm,04/13/1994,R,91,null,null,1038959,null,null
Naked Lunch,http://www.boxofficemojo.com/movies/?id=nakedlunch.htm,12/27/1991,R,115,64491,102,2641357,null,null
The Naked Spur,http://www.boxofficemojo.com/movies/?id=nakedspur.htm,02/01/1953,Unrated,91,null,null,null,null,null
Naked Tango,http://www.boxofficemojo.com/movies/?id=nakedtango.htm,08/23/1991,R,90,12283,2,81777,null,null
Namastey London,http://www.boxofficemojo.com/movies/?id=namasteylondon.htm,03/23/2007,Unrated,137,578224,65,1207007,14066740,15273747
The Name of the Rose,http://www.boxofficemojo.com/movies/?id=nameoftherose.htm,09/26/1986,R,130,494571,176,7153487,null,null
The Names of Love,http://www.boxofficemojo.com/movies/?id=namesoflove.htm,06/24/2011,R,100,30372,24,514237,4076876,4591113
The Namesake,http://www.boxofficemojo.com/movies/?id=namesake.htm,03/09/2007,PG-13,122,248552,335,13569248,6569588,20138836
Nancy Drew,http://www.boxofficemojo.com/movies/?id=nancydrew.htm,06/15/2007,PG,99,6832318,2612,25612520,5054410,30666930
Nancy Drew -- Detective,http://www.boxofficemojo.com/movies/?id=nancydrewdetective.htm,11/19/1938,Unrated,66,null,null,null,null,null
Nancy Drew and the Hidden Staircase,http://www.boxofficemojo.com/movies/?id=nancydrewandthehiddenstaircase.htm,09/09/1939,Unrated,60,null,null,null,null,null
Nancy Drew... Reporter,http://www.boxofficemojo.com/movies/?id=nancydrewreporter.htm,02/18/1939,Unrated,68,null,null,null,null,null
Nancy Drew... Trouble Shooter,http://www.boxofficemojo.com/movies/?id=nancydrewtroubleshooter.htm,06/17/1939,Unrated,68,null,null,null,null,null
Nanking,http://www.boxofficemojo.com/movies/?id=nanking.htm,12/12/2007,R,88,6316,10,161182,1405066,1566248
The Nanny Diaries,http://www.boxofficemojo.com/movies/?id=nannydiaries.htm,08/24/2007,PG-13,106,7480927,2636,25930652,21807447,47738099
Nanny McPhee,http://www.boxofficemojo.com/movies/?id=nannymcphee.htm,01/27/2006,PG,98,14503650,2148,47144110,75345712,122489822
Nanny McPhee Returns,http://www.boxofficemojo.com/movies/?id=nannymcphee2.htm,08/20/2010,PG,100,8407685,2798,29011215,64239906,93251121
Napoleon Dynamite,http://www.boxofficemojo.com/movies/?id=napoleondynamite.htm,06/11/2004,PG,86,2083493,1027,44540956,1577141,46118097
Naqoyqatsi,http://www.boxofficemojo.com/movies/?id=naqoyqatsi.htm,10/18/2002,PG,89,17154,9,133058,n/a,133058
Narc,http://www.boxofficemojo.com/movies/?id=narc.htm,12/20/2002,R,102,2825807,822,10465659,2168088,12633747
Narco Cultura,http://www.boxofficemojo.com/movies/?id=narcocultura.htm,11/22/2013,R,102,6093,46,145088,null,null
Narrow Margin,http://www.boxofficemojo.com/movies/?id=narrowmargin.htm,09/21/1990,R,99,3628060,1253,10873237,null,null
NAS:Time is Illmatic,http://www.boxofficemojo.com/movies/?id=nas2014.htm,10/01/2014,Unrated,78,23200,43,164540,null,null
NASCAR 3D:The IMAX Experience (IMAX),http://www.boxofficemojo.com/movies/?id=nascar3dimax.htm,03/12/2004,PG,40,1452639,73,21583831,665000,22248831
Nashville,http://www.boxofficemojo.com/movies/?id=nashville.htm,06/11/1975,R,159,null,null,9984123,null,null
The Nasty Girl,http://www.boxofficemojo.com/movies/?id=nastygirl.htm,10/26/1990,PG-13,92,19491,40,2281569,n/a,2281569
Nate and Hayes,http://www.boxofficemojo.com/movies/?id=nateandhayes.htm,11/18/1983,PG,90,815160,925,1963756,null,null
Nathalie,http://www.boxofficemojo.com/movies/?id=nathalie.htm,04/14/2006,Unrated,105,10351,2,31008,5197675,5228683
National Gallery,http://www.boxofficemojo.com/movies/?id=nationalgallery.htm,11/05/2014,Unrated,183,10049,15,253941,null,null
National Lampoon's Animal House,http://www.boxofficemojo.com/movies/?id=animalhouse.htm,07/28/1978,R,109,276538,null,141600000,null,null
National Lampoon's Blackball,http://www.boxofficemojo.com/movies/?id=blackball.htm,02/11/2005,R,96,48000,8,48000,null,null
National Lampoon's Class Reunion,http://www.boxofficemojo.com/movies/?id=classreunion.htm,10/29/1982,R,84,3086525,1125,10054150,null,null
National Lampoon's Gold Diggers,http://www.boxofficemojo.com/movies/?id=golddiggers04.htm,09/17/2004,PG-13,87,403164,1062,527000,n/a,527000
National Lampoon's Movie Madness,http://www.boxofficemojo.com/movies/?id=moviemadness.htm,04/23/1982,R,89,null,null,63405,null,null
National Lampoon's Senior Trip,http://www.boxofficemojo.com/movies/?id=seniortrip.htm,09/08/1995,R,91,2184901,1397,4686937,n/a,4686937
National Lampoon's Vacation,http://www.boxofficemojo.com/movies/?id=nationallampoonsvacation.htm,07/29/1983,R,99,8333358,1253,61399552,null,null
National Lampoon's Van Wilder,http://www.boxofficemojo.com/movies/?id=vanwilder.htm,04/05/2002,R,92,7302913,2104,21305259,16970224,38275483
National Lampoon's Van Wilder:The Rise of Taj,http://www.boxofficemojo.com/movies/?id=vanwilder2.htm,12/01/2006,R,95,2313372,1979,4300645,1785863,6086508
National Security,http://www.boxofficemojo.com/movies/?id=nationalsecurity.htm,01/17/2003,PG-13,90,14369694,2729,36381186,13716763,50097949
National Treasure,http://www.boxofficemojo.com/movies/?id=nationaltreasure.htm,11/19/2004,PG,131,35142554,3243,173008894,174503424,347512318
National Treasure:Book of Secrets,http://www.boxofficemojo.com/movies/?id=nationaltreasure2.htm,12/21/2007,PG,124,44783772,3832,219964115,237400485,457364600
Native Son,http://www.boxofficemojo.com/movies/?id=nativeson.htm,12/12/1986,PG,112,null,null,1301121,null,null
Nativity 3:Dude Where's My Donkey?!,http://www.boxofficemojo.com/movies/?id=nativity3.htm,TBD,Unrated,109,null,null,null,null,null
The Nativity Story,http://www.boxofficemojo.com/movies/?id=nativity.htm,12/01/2006,PG,100,7849304,3083,37629831,8802433,46432264
The Natural,http://www.boxofficemojo.com/movies/?id=natural.htm,05/11/1984,PG,138,5088381,1012,47951979,null,null
Natural Born Killers,http://www.boxofficemojo.com/movies/?id=naturalbornkillers.htm,08/26/1994,R,182,11166687,1904,50282766,null,null
Natural Selection,http://www.boxofficemojo.com/movies/?id=naturalselection.htm,03/16/2012,R,90,10375,3,55282,null,null
Nature Calls,http://www.boxofficemojo.com/movies/?id=naturecalls.htm,11/09/2012,R,79,382,2,646,null,null
The Nature of Existence,http://www.boxofficemojo.com/movies/?id=natureofexistence.htm,06/18/2010,Unrated,94,2977,4,54645,null,null
The Navigator (Re-issue),http://www.boxofficemojo.com/movies/?id=navigator.htm,03/03/1989,Unrated,60,null,null,1333379,null,null
The Navigators,http://www.boxofficemojo.com/movies/?id=navigators.htm,02/21/2003,R,92,1940,1,3052,n/a,3052
Navy Seals,http://www.boxofficemojo.com/movies/?id=navyseals.htm,07/20/1990,R,113,6543832,1355,25069101,null,null
Neal -N- Nikki,http://www.boxofficemojo.com/movies/?id=neal-n-nikki.htm,12/09/2005,Unrated,101,75005,44,111551,207309,318860
Near Dark,http://www.boxofficemojo.com/movies/?id=neardark.htm,10/02/1987,R,95,635789,429,3369307,null,null
Nearing Grace,http://www.boxofficemojo.com/movies/?id=nearinggrace.htm,10/13/2006,R,105,null,null,null,null,null
'Neath the Arizona Skies,http://www.boxofficemojo.com/movies/?id=neaththearizonaskies.htm,12/05/1934,Unrated,52,null,null,null,null,null
Nebraska,http://www.boxofficemojo.com/movies/?id=nebraska.htm,11/15/2013,R,110,1552426,968,17654912,n/a,17654912
Necessary Roughness,http://www.boxofficemojo.com/movies/?id=necessaryroughness.htm,09/27/1991,PG-13,108,6513130,1695,26255594,null,null
Ned Kelly,http://www.boxofficemojo.com/movies/?id=nedkelly.htm,03/26/2004,R,110,43704,22,86959,6498557,6585516
Need for Speed,http://www.boxofficemojo.com/movies/?id=needforspeed.htm,03/14/2014,PG-13,130,17844939,3115,43577636,159700000,203277636
Needful Things,http://www.boxofficemojo.com/movies/?id=needfulthings.htm,08/27/1993,R,113,5202478,1986,15185672,null,null
The Negotiator,http://www.boxofficemojo.com/movies/?id=negotiator.htm,07/31/1998,R,139,10218831,2436,44547681,null,null
Neighboring Sounds,http://www.boxofficemojo.com/movies/?id=neighboringsounds.htm,08/24/2012,Unrated,131,12666,3,60255,null,null
Neighbors,http://www.boxofficemojo.com/movies/?id=townies.htm,05/09/2014,R,96,49033915,3311,150157400,118000000,268157400
Neighbors (1981),http://www.boxofficemojo.com/movies/?id=neighbors.htm,12/18/1981,R,94,6481386,1387,29916207,null,null
Neighbors 2,http://www.boxofficemojo.com/movies/?id=universalcomedy2016.htm,05/13/2016,Not Yet Rated,N/A,null,null,null,null,null
Neil Young Journeys,http://www.boxofficemojo.com/movies/?id=neilyoungjourneys.htm,06/29/2012,PG,87,12025,23,215026,n/a,215026
Neil Young:Heart of Gold,http://www.boxofficemojo.com/movies/?id=heartofgold.htm,02/10/2006,PG,103,53908,65,1904606,297327,2201933
Nell,http://www.boxofficemojo.com/movies/?id=nell.htm,12/16/1994,PG-13,113,3159400,1236,33683817,73000000,106683817
Nelly and Monsieur Arnaud,http://www.boxofficemojo.com/movies/?id=nellyandmoinsieurarnaud.htm,06/21/1996,Unrated,103,null,null,950237,null,null
Nemesis,http://www.boxofficemojo.com/movies/?id=nemesis.htm,01/29/1993,R,92,197231,86,2001124,null,null
Nenette,http://www.boxofficemojo.com/movies/?id=nenette.htm,12/22/2010,Unrated,70,1176,3,18009,5384,23393
The Neon Bible,http://www.boxofficemojo.com/movies/?id=neonbible.htm,03/01/1996,Unrated,91,5045,3,78072,null,null
Neon Flesh,http://www.boxofficemojo.com/movies/?id=neonflesh.htm,02/24/2012,Not Yet Rated,95,null,null,null,1780,null
The Neptune Factor,http://www.boxofficemojo.com/movies/?id=neptunefactor.htm,08/03/1973,G,98,null,null,null,null,null
Neptune's Daughter,http://www.boxofficemojo.com/movies/?id=neptunesdaughter.htm,06/09/1949,Unrated,95,null,null,null,null,null
Nerveracker,http://www.boxofficemojo.com/movies/?id=nerveracker.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Nerveracker,http://www.boxofficemojo.com/movies/?id=nerveracker.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
Neshoba:The Price of Freedom,http://www.boxofficemojo.com/movies/?id=neshoba.htm,08/13/2010,Unrated,86,4645,2,19245,null,null
Nest of Vipers,http://www.boxofficemojo.com/movies/?id=nestofvipers.htm,09/07/1979,R,105,null,null,27182,null,null
The Net,http://www.boxofficemojo.com/movies/?id=net.htm,07/28/1995,PG-13,115,10037745,2027,50727965,59900000,110627965
Network,http://www.boxofficemojo.com/movies/?id=network.htm,11/27/1976,R,120,null,null,23689877,null,null
Neuba Yol:Abajo La Nueva Ley,http://www.boxofficemojo.com/movies/?id=neubayol.htm,02/14/1996,Unrated,106,null,null,1354652,null,null
Never Again,http://www.boxofficemojo.com/movies/?id=neveragain.htm,07/12/2002,R,97,33088,35,307631,null,null
Never Back Down,http://www.boxofficemojo.com/movies/?id=neverbackdown.htm,03/14/2008,PG-13,110,8603195,2729,24850922,16776509,41627431
Never Been Kissed,http://www.boxofficemojo.com/movies/?id=neverbeenkissed.htm,04/09/1999,PG-13,107,11836707,2500,55474756,29090474,84565230
Never Been Thawed,http://www.boxofficemojo.com/movies/?id=neverbeenthawed.htm,04/15/2005,R,97,7048,1,47219,null,null
Never Cry Wolf,http://www.boxofficemojo.com/movies/?id=nevercrywolf.htm,10/07/1983,PG,105,1116437,540,29600000,null,null
Never Die Alone,http://www.boxofficemojo.com/movies/?id=neverdiealone.htm,03/26/2004,R,88,3089993,1160,5645298,277702,5923000
Never Forever,http://www.boxofficemojo.com/movies/?id=neverforever.htm,04/11/2008,R,101,6529,2,14485,672744,687229
Never Give a Sucker an Even Break,http://www.boxofficemojo.com/movies/?id=nevergiveasuckeranevenbreak.htm,10/10/1941,Unrated,71,null,null,null,null,null
Never Let Me Go,http://www.boxofficemojo.com/movies/?id=neverletmego.htm,09/15/2010,R,104,111734,232,2434652,7020580,9455232
Never Say Never Again,http://www.boxofficemojo.com/movies/?id=neversayneveragain.htm,10/07/1983,PG,133,10958157,1560,55432841,null,null
Never Stand Still:Dancing at Jacob's Pillow,http://www.boxofficemojo.com/movies/?id=neverstandstill.htm,05/18/2012,Unrated,74,1951,2,14272,null,null
Never Talk to Strangers,http://www.boxofficemojo.com/movies/?id=nevertalktostrangers.htm,10/20/1995,R,86,2903457,1510,6858261,null,null
The Neverending Story,http://www.boxofficemojo.com/movies/?id=neverendingstory.htm,07/20/1984,PG,92,4325823,950,20158808,null,null
The Neverending Story II,http://www.boxofficemojo.com/movies/?id=neverendingstory2.htm,02/08/1991,PG,89,4912124,1208,17373527,null,null
The Neverending Story III,http://www.boxofficemojo.com/movies/?id=neverendingstory3.htm,02/02/1996,G,95,null,null,null,null,null
New Adventures of Pippi Longstocking,http://www.boxofficemojo.com/movies/?id=newadventuresofpippilongstocking.htm,07/29/1988,G,100,933462,844,3569939,null,null
The New Age,http://www.boxofficemojo.com/movies/?id=newage.htm,09/16/1994,R,110,null,12,245217,null,null
New Best Friend,http://www.boxofficemojo.com/movies/?id=newbestfriend.htm,04/12/2002,R,91,28658,100,46375,n/a,46375
A New Day in Old Sana'a,http://www.boxofficemojo.com/movies/?id=newdayinoldsanaa.htm,11/10/2006,Unrated,90,401,1,737,null,null
The New Guy,http://www.boxofficemojo.com/movies/?id=newguy.htm,05/10/2002,PG-13,100,9007833,2687,29760152,1407236,31167388
New in Town,http://www.boxofficemojo.com/movies/?id=newintown.htm,01/30/2009,PG,96,6741530,1941,16734283,12276534,29010817
New Jack City,http://www.boxofficemojo.com/movies/?id=newjackcity.htm,03/08/1991,R,100,7039622,905,47624353,null,null
New Jersey Drive,http://www.boxofficemojo.com/movies/?id=newjerseydrive.htm,04/21/1995,R,98,1395028,210,3565508,null,null
The New Kids,http://www.boxofficemojo.com/movies/?id=newkids.htm,01/18/1985,R,89,199108,102,199108,null,null
A New Life,http://www.boxofficemojo.com/movies/?id=newlife.htm,03/25/1988,PG-13,104,2505092,796,7721852,null,null
New Rose Hotel,http://www.boxofficemojo.com/movies/?id=newrosehotel.htm,10/01/1999,R,92,5147,2,21521,null,null
New Suit,http://www.boxofficemojo.com/movies/?id=newsuit.htm,05/02/2003,R,92,13239,7,71743,null,null
The New Twenty,http://www.boxofficemojo.com/movies/?id=newtwenty.htm,03/20/2009,Unrated,92,6272,1,17625,null,null
New Waterford Girl,http://www.boxofficemojo.com/movies/?id=newwaterfordgirl.htm,06/02/2000,Unrated,97,40251,20,774469,null,null
The New World,http://www.boxofficemojo.com/movies/?id=newworld.htm,12/25/2005,PG-13,150,4029715,811,12712093,17823920,30536013
New World (2013),http://www.boxofficemojo.com/movies/?id=newworld2013.htm,03/22/2013,Unrated,134,129954,24,457806,31212801,31670607
New Year's Day,http://www.boxofficemojo.com/movies/?id=newyearsday.htm,12/13/1989,R,89,null,null,36106,null,null
New Year's Eve,http://www.boxofficemojo.com/movies/?id=newyearseve.htm,12/09/2011,PG-13,117,13019180,3505,54544638,87500000,142044638
New York,http://www.boxofficemojo.com/movies/?id=newyork09.htm,06/26/2009,Unrated,154,467694,60,997437,938383,1935820
New York Doll,http://www.boxofficemojo.com/movies/?id=newyorkdoll.htm,10/28/2005,PG-13,75,17583,11,219672,17464,237136
New York in the 50's,http://www.boxofficemojo.com/movies/?id=newyorkinthe50s.htm,02/09/2001,Unrated,72,4552,1,11882,null,null
New York Minute,http://www.boxofficemojo.com/movies/?id=newyorkminute.htm,05/07/2004,PG,86,5962106,3006,14071441,7218385,21289826
New York Stories,http://www.boxofficemojo.com/movies/?id=newyorkstories.htm,03/03/1989,PG,124,432337,514,10763469,null,null
New York I Love You,http://www.boxofficemojo.com/movies/?id=newyorkiloveyou.htm,10/16/2009,R,103,380605,118,1588015,6507581,8095596
New York New York,http://www.boxofficemojo.com/movies/?id=newyorknewyork.htm,06/22/1977,PG,155,null,null,16400000,null,null
Newlyweds,http://www.boxofficemojo.com/movies/?id=newlyweds.htm,01/13/2012,Unrated,93,4584,1,4584,null,null
Newsies,http://www.boxofficemojo.com/movies/?id=newsies.htm,04/10/1992,PG,1210,1232508,1259,2819485,null,null
newt,http://www.boxofficemojo.com/movies/?id=newt.htm,TBD,Not Yet Rated,N/A,null,null,null,null,null
The Newton Boys,http://www.boxofficemojo.com/movies/?id=newtonboys.htm,03/27/1998,PG-13,113,4010245,1969,10452012,null,null
Next,http://www.boxofficemojo.com/movies/?id=next.htm,04/27/2007,PG-13,96,7133049,2733,18211013,57855828,76066841
The Next Best Thing,http://www.boxofficemojo.com/movies/?id=nextbestthing.htm,03/03/2000,PG-13,108,5870387,2035,14990582,9372190,24362772
The Next Big Thing,http://www.boxofficemojo.com/movies/?id=nextbigthing.htm,05/29/2002,R,87,null,null,14600,null,null
Next Day Air,http://www.boxofficemojo.com/movies/?id=nextdayair.htm,05/08/2009,R,84,4111043,1139,10027047,145472,10172519
Next Friday,http://www.boxofficemojo.com/movies/?id=nextfriday.htm,01/12/2000,R,98,14465156,1420,57328603,2498725,59827328
Next Goal Wins,http://www.boxofficemojo.com/movies/?id=nextgoalwins.htm,04/25/2014,Unrated,97,2568,10,43089,null,null
The Next Karate Kid,http://www.boxofficemojo.com/movies/?id=karatekid4.htm,08/12/1994,PG,104,2620484,1489,8914777,6912207,15826984
The Next Man,http://www.boxofficemojo.com/movies/?id=nextman.htm,11/10/1976,R,N/A,null,null,null,null,null
Next of Kin,http://www.boxofficemojo.com/movies/?id=nextofkin.htm,10/20/1989,R,109,4805516,1358,15942628,null,null
Next Stop Wonderland,http://www.boxofficemojo.com/movies/?id=nextstopwonderland.htm,08/21/1998,R,96,123055,224,3395581,null,null
The Next Three Days,http://www.boxofficemojo.com/movies/?id=nextthreedays.htm,11/19/2010,PG-13,122,6542779,2564,21148651,46300000,67448651
Next Time We Love,http://www.boxofficemojo.com/movies/?id=nexttimewelove.htm,01/30/1936,Unrated,87,null,null,null,null,null
Next Year Jerusalem,http://www.boxofficemojo.com/movies/?id=nextyearjerusalem.htm,05/16/2014,Unrated,72,2590,2,8093,null,null
Nez Rouge,http://www.boxofficemojo.com/movies/?id=nezrouge.htm,11/28/2003,Unrated,110,217000,90,2004814,null,null
NFB of Canada Animation Festival,http://www.boxofficemojo.com/movies/?id=nfbofcanadaanimationfestival.htm,12/26/1991,Unrated,N/A,49551,11,249167,null,null
NH10,http://www.boxofficemojo.com/movies/?id=nh10.htm,03/13/2015,Unrated,115,149546,40,303587,null,null
Niagara Niagara,http://www.boxofficemojo.com/movies/?id=niagaraniagara.htm,03/20/1998,R,93,16745,33,214661,null,null
Nice Girls Don't Explode,http://www.boxofficemojo.com/movies/?id=nicegirlsdontexplode.htm,04/03/1987,PG,92,null,null,65000,null,null
The Nice Guys,http://www.boxofficemojo.com/movies/?id=niceguys.htm,05/20/2016,Not Yet Rated,N/A,null,null,null,null,null
Nicholas Nickleby,http://www.boxofficemojo.com/movies/?id=nicholasnickleby.htm,12/27/2002,PG,132,42864,100,1587173,2064289,3651462
Nick and Norah's Infinite Playlist,http://www.boxofficemojo.com/movies/?id=nickandnorahsinfiniteplaylist.htm,10/03/2008,PG-13,90,11311751,2421,31487293,2018844,33506137
Nick of Time,http://www.boxofficemojo.com/movies/?id=nickoftime.htm,11/22/1995,R,88,2781601,1849,8175346,null,null
